기준일,기준시간,지점_ID,차량방향유형,차량수량,확정_YN
20230101,00,GM00000001,1,56,Y
20230101,00,GM00000001,2,147,Y
20230101,00,GM00000002,1,143,Y
20230101,00,GM00000002,2,250,Y
20230101,00,GM00000003,1,23,Y
20230101,00,GM00000003,2,40,Y
20230101,00,GM00000004,1,4,Y
20230101,00,GM00000004,2,6,Y
20230101,00,GM00000005,1,16,Y
20230101,00,GM00000005,2,8,Y
20230101,00,GM00000006,1,1,Y
20230101,00,GM00000007,1,680,Y
20230101,00,GM00000007,2,1315,Y
20230101,00,GM00000008,1,16,Y
20230101,00,GM00000008,2,1,Y
20230101,00,GM00000010,1,256,Y
20230101,00,GM00000010,2,659,Y
20230101,00,GM00000011,1,46,Y
20230101,00,GM00000011,2,165,Y
20230101,00,GM00000012,1,595,Y
20230101,00,GM00000012,2,665,Y
20230101,00,GM00000013,1,2,Y
20230101,00,GM00000013,2,3,Y
20230101,00,GM00000014,1,7,Y
20230101,00,GM00000014,2,18,Y
20230101,00,GM00000015,1,390,Y
20230101,00,GM00000015,2,1177,Y
20230101,00,GM00000016,1,7,Y
20230101,00,GM00000016,2,21,Y
20230101,00,GM00000017,1,546,Y
20230101,00,GM00000017,2,302,Y
20230101,00,GM00000018,1,183,Y
20230101,00,GM00000019,1,377,Y
20230101,00,GM00000019,2,535,Y
20230101,00,GM00000020,1,624,Y
20230101,00,GM00000020,2,1791,Y
20230101,00,GM00000021,1,144,Y
20230101,00,GM00000021,2,233,Y
20230101,00,GM00000022,1,122,Y
20230101,00,GM00000022,2,496,Y
20230101,00,GM00000023,1,518,Y
20230101,00,GM00000023,2,579,Y
20230101,00,GM00000024,2,1,Y
20230101,00,GM00000025,2,2,Y
20230101,00,GM00000026,1,1,Y
20230101,00,GM00000026,2,2,Y
20230101,00,GM00000028,1,13,Y
20230101,00,GM00000028,2,34,Y
20230101,00,GM00000031,1,310,Y
20230101,00,GM00000031,2,264,Y
20230101,00,GM00000032,1,418,Y
20230101,00,GM00000032,2,359,Y
20230101,00,GM00000033,1,73,Y
20230101,00,GM00000033,2,58,Y
20230101,00,GM00000034,1,58,Y
20230101,00,GM00000034,2,274,Y
20230101,00,GM00000035,1,340,Y
20230101,00,GM00000035,2,387,Y
20230101,00,GM00000036,1,435,Y
20230101,00,GM00000036,2,807,Y
20230101,00,GM00000037,1,7,Y
20230101,00,GM00000038,1,576,Y
20230101,00,GM00000038,2,947,Y
20230101,00,GM00000039,1,14,Y
20230101,00,GM00000042,1,1,Y
20230101,00,GM00000042,2,1,Y
20230101,00,GM00000043,1,60,Y
20230101,00,GM00000043,2,57,Y
20230101,00,GM00000044,1,13,Y
20230101,00,GM00000044,2,16,Y
20230101,00,GM00000045,1,50,Y
20230101,00,GM00000045,2,99,Y
20230101,01,GM00000001,1,50,Y
20230101,01,GM00000001,2,93,Y
20230101,01,GM00000002,1,137,Y
20230101,01,GM00000002,2,196,Y
20230101,01,GM00000003,1,26,Y
20230101,01,GM00000003,2,23,Y
20230101,01,GM00000004,2,6,Y
20230101,01,GM00000005,1,6,Y
20230101,01,GM00000005,2,8,Y
20230101,01,GM00000006,1,1,Y
20230101,01,GM00000007,1,489,Y
20230101,01,GM00000007,2,826,Y
20230101,01,GM00000008,1,12,Y
20230101,01,GM00000008,2,2,Y
20230101,01,GM00000010,1,220,Y
20230101,01,GM00000010,2,457,Y
20230101,01,GM00000011,1,12,Y
20230101,01,GM00000011,2,26,Y
20230101,01,GM00000012,1,420,Y
20230101,01,GM00000012,2,358,Y
20230101,01,GM00000013,2,3,Y
20230101,01,GM00000014,1,8,Y
20230101,01,GM00000014,2,7,Y
20230101,01,GM00000015,1,280,Y
20230101,01,GM00000015,2,645,Y
20230101,01,GM00000016,1,6,Y
20230101,01,GM00000016,2,14,Y
20230101,01,GM00000017,1,291,Y
20230101,01,GM00000017,2,155,Y
20230101,01,GM00000018,1,110,Y
20230101,01,GM00000019,1,236,Y
20230101,01,GM00000019,2,329,Y
20230101,01,GM00000020,1,486,Y
20230101,01,GM00000020,2,1038,Y
20230101,01,GM00000021,1,159,Y
20230101,01,GM00000021,2,161,Y
20230101,01,GM00000022,1,116,Y
20230101,01,GM00000022,2,285,Y
20230101,01,GM00000023,1,373,Y
20230101,01,GM00000023,2,485,Y
20230101,01,GM00000024,2,3,Y
20230101,01,GM00000026,1,2,Y
20230101,01,GM00000026,2,1,Y
20230101,01,GM00000028,1,14,Y
20230101,01,GM00000028,2,25,Y
20230101,01,GM00000031,1,235,Y
20230101,01,GM00000031,2,192,Y
20230101,01,GM00000032,1,262,Y
20230101,01,GM00000032,2,232,Y
20230101,01,GM00000033,1,48,Y
20230101,01,GM00000033,2,30,Y
20230101,01,GM00000034,1,58,Y
20230101,01,GM00000034,2,235,Y
20230101,01,GM00000035,1,362,Y
20230101,01,GM00000035,2,288,Y
20230101,01,GM00000036,1,414,Y
20230101,01,GM00000036,2,525,Y
20230101,01,GM00000037,1,4,Y
20230101,01,GM00000038,1,461,Y
20230101,01,GM00000038,2,713,Y
20230101,01,GM00000039,1,16,Y
20230101,01,GM00000039,2,2,Y
20230101,01,GM00000042,1,1,Y
20230101,01,GM00000042,2,1,Y
20230101,01,GM00000043,1,38,Y
20230101,01,GM00000043,2,46,Y
20230101,01,GM00000044,1,7,Y
20230101,01,GM00000044,2,11,Y
20230101,01,GM00000045,1,34,Y
20230101,01,GM00000045,2,65,Y
20230101,02,GM00000001,1,27,Y
20230101,02,GM00000001,2,56,Y
20230101,02,GM00000002,1,117,Y
20230101,02,GM00000002,2,91,Y
20230101,02,GM00000003,1,11,Y
20230101,02,GM00000003,2,11,Y
20230101,02,GM00000004,2,6,Y
20230101,02,GM00000005,1,3,Y
20230101,02,GM00000005,2,3,Y
20230101,02,GM00000006,1,2,Y
20230101,02,GM00000007,1,347,Y
20230101,02,GM00000007,2,395,Y
20230101,02,GM00000008,1,3,Y
20230101,02,GM00000008,2,1,Y
20230101,02,GM00000010,1,171,Y
20230101,02,GM00000010,2,306,Y
20230101,02,GM00000011,1,2,Y
20230101,02,GM00000011,2,11,Y
20230101,02,GM00000012,1,324,Y
20230101,02,GM00000012,2,195,Y
20230101,02,GM00000014,1,4,Y
20230101,02,GM00000014,2,9,Y
20230101,02,GM00000015,1,166,Y
20230101,02,GM00000015,2,335,Y
20230101,02,GM00000016,1,3,Y
20230101,02,GM00000016,2,3,Y
20230101,02,GM00000017,1,157,Y
20230101,02,GM00000017,2,63,Y
20230101,02,GM00000018,1,74,Y
20230101,02,GM00000019,1,189,Y
20230101,02,GM00000019,2,136,Y
20230101,02,GM00000020,1,278,Y
20230101,02,GM00000020,2,587,Y
20230101,02,GM00000021,1,100,Y
20230101,02,GM00000021,2,78,Y
20230101,02,GM00000022,1,82,Y
20230101,02,GM00000022,2,153,Y
20230101,02,GM00000023,1,220,Y
20230101,02,GM00000023,2,198,Y
20230101,02,GM00000025,1,1,Y
20230101,02,GM00000025,2,1,Y
20230101,02,GM00000026,2,1,Y
20230101,02,GM00000028,1,10,Y
20230101,02,GM00000028,2,8,Y
20230101,02,GM00000030,1,1,Y
20230101,02,GM00000030,2,1,Y
20230101,02,GM00000031,1,173,Y
20230101,02,GM00000031,2,140,Y
20230101,02,GM00000032,1,157,Y
20230101,02,GM00000032,2,148,Y
20230101,02,GM00000033,1,22,Y
20230101,02,GM00000033,2,12,Y
20230101,02,GM00000034,1,21,Y
20230101,02,GM00000034,2,105,Y
20230101,02,GM00000035,1,243,Y
20230101,02,GM00000035,2,210,Y
20230101,02,GM00000036,1,243,Y
20230101,02,GM00000036,2,285,Y
20230101,02,GM00000037,1,6,Y
20230101,02,GM00000038,1,370,Y
20230101,02,GM00000038,2,467,Y
20230101,02,GM00000039,1,5,Y
20230101,02,GM00000043,1,11,Y
20230101,02,GM00000043,2,28,Y
20230101,02,GM00000044,1,1,Y
20230101,02,GM00000044,2,2,Y
20230101,02,GM00000045,1,22,Y
20230101,02,GM00000045,2,29,Y
20230101,03,GM00000001,1,19,Y
20230101,03,GM00000001,2,17,Y
20230101,03,GM00000002,1,87,Y
20230101,03,GM00000002,2,57,Y
20230101,03,GM00000003,1,8,Y
20230101,03,GM00000003,2,7,Y
20230101,03,GM00000005,1,3,Y
20230101,03,GM00000005,2,3,Y
20230101,03,GM00000007,1,258,Y
20230101,03,GM00000007,2,300,Y
20230101,03,GM00000008,1,3,Y
20230101,03,GM00000010,1,144,Y
20230101,03,GM00000010,2,230,Y
20230101,03,GM00000011,1,7,Y
20230101,03,GM00000011,2,10,Y
20230101,03,GM00000012,1,201,Y
20230101,03,GM00000012,2,133,Y
20230101,03,GM00000013,2,2,Y
20230101,03,GM00000014,1,3,Y
20230101,03,GM00000014,2,4,Y
20230101,03,GM00000015,1,115,Y
20230101,03,GM00000015,2,267,Y
20230101,03,GM00000016,1,1,Y
20230101,03,GM00000016,2,2,Y
20230101,03,GM00000017,1,125,Y
20230101,03,GM00000017,2,50,Y
20230101,03,GM00000018,1,42,Y
20230101,03,GM00000019,1,155,Y
20230101,03,GM00000019,2,112,Y
20230101,03,GM00000020,1,198,Y
20230101,03,GM00000020,2,388,Y
20230101,03,GM00000021,1,56,Y
20230101,03,GM00000021,2,42,Y
20230101,03,GM00000022,1,69,Y
20230101,03,GM00000022,2,75,Y
20230101,03,GM00000023,1,162,Y
20230101,03,GM00000023,2,114,Y
20230101,03,GM00000025,1,1,Y
20230101,03,GM00000025,2,1,Y
20230101,03,GM00000028,1,6,Y
20230101,03,GM00000028,2,13,Y
20230101,03,GM00000030,2,2,Y
20230101,03,GM00000031,1,119,Y
20230101,03,GM00000031,2,105,Y
20230101,03,GM00000032,1,93,Y
20230101,03,GM00000032,2,87,Y
20230101,03,GM00000033,1,26,Y
20230101,03,GM00000033,2,4,Y
20230101,03,GM00000034,1,21,Y
20230101,03,GM00000034,2,58,Y
20230101,03,GM00000035,1,208,Y
20230101,03,GM00000035,2,186,Y
20230101,03,GM00000036,1,187,Y
20230101,03,GM00000036,2,219,Y
20230101,03,GM00000038,1,286,Y
20230101,03,GM00000038,2,342,Y
20230101,03,GM00000039,1,4,Y
20230101,03,GM00000041,1,1,Y
20230101,03,GM00000043,1,15,Y
20230101,03,GM00000043,2,19,Y
20230101,03,GM00000044,1,2,Y
20230101,03,GM00000044,2,2,Y
20230101,03,GM00000045,1,18,Y
20230101,03,GM00000045,2,9,Y
20230101,04,GM00000001,1,22,Y
20230101,04,GM00000001,2,16,Y
20230101,04,GM00000002,1,72,Y
20230101,04,GM00000002,2,60,Y
20230101,04,GM00000003,1,7,Y
20230101,04,GM00000003,2,11,Y
20230101,04,GM00000004,1,6,Y
20230101,04,GM00000004,2,8,Y
20230101,04,GM00000005,1,1,Y
20230101,04,GM00000005,2,3,Y
20230101,04,GM00000007,1,210,Y
20230101,04,GM00000007,2,224,Y
20230101,04,GM00000008,1,3,Y
20230101,04,GM00000010,1,142,Y
20230101,04,GM00000010,2,181,Y
20230101,04,GM00000011,1,2,Y
20230101,04,GM00000011,2,7,Y
20230101,04,GM00000012,1,211,Y
20230101,04,GM00000012,2,90,Y
20230101,04,GM00000013,1,1,Y
20230101,04,GM00000014,1,1,Y
20230101,04,GM00000014,2,2,Y
20230101,04,GM00000015,1,105,Y
20230101,04,GM00000015,2,264,Y
20230101,04,GM00000016,2,3,Y
20230101,04,GM00000017,1,105,Y
20230101,04,GM00000017,2,57,Y
20230101,04,GM00000018,1,45,Y
20230101,04,GM00000019,1,144,Y
20230101,04,GM00000019,2,107,Y
20230101,04,GM00000020,1,207,Y
20230101,04,GM00000020,2,297,Y
20230101,04,GM00000021,1,50,Y
20230101,04,GM00000021,2,30,Y
20230101,04,GM00000022,1,67,Y
20230101,04,GM00000022,2,73,Y
20230101,04,GM00000023,1,141,Y
20230101,04,GM00000023,2,89,Y
20230101,04,GM00000024,1,2,Y
20230101,04,GM00000025,1,2,Y
20230101,04,GM00000025,2,1,Y
20230101,04,GM00000026,1,1,Y
20230101,04,GM00000026,2,2,Y
20230101,04,GM00000028,1,4,Y
20230101,04,GM00000028,2,8,Y
20230101,04,GM00000030,1,2,Y
20230101,04,GM00000030,2,1,Y
20230101,04,GM00000031,1,108,Y
20230101,04,GM00000031,2,67,Y
20230101,04,GM00000032,1,54,Y
20230101,04,GM00000032,2,67,Y
20230101,04,GM00000033,1,12,Y
20230101,04,GM00000033,2,6,Y
20230101,04,GM00000034,1,28,Y
20230101,04,GM00000034,2,34,Y
20230101,04,GM00000035,1,169,Y
20230101,04,GM00000035,2,154,Y
20230101,04,GM00000036,1,131,Y
20230101,04,GM00000036,2,186,Y
20230101,04,GM00000037,1,4,Y
20230101,04,GM00000038,1,272,Y
20230101,04,GM00000038,2,268,Y
20230101,04,GM00000039,1,7,Y
20230101,04,GM00000039,2,2,Y
20230101,04,GM00000043,1,21,Y
20230101,04,GM00000043,2,11,Y
20230101,04,GM00000044,1,2,Y
20230101,04,GM00000044,2,4,Y
20230101,04,GM00000045,1,14,Y
20230101,04,GM00000045,2,10,Y
20230101,05,GM00000001,1,42,Y
20230101,05,GM00000001,2,24,Y
20230101,05,GM00000002,1,102,Y
20230101,05,GM00000002,2,59,Y
20230101,05,GM00000003,1,14,Y
20230101,05,GM00000003,2,10,Y
20230101,05,GM00000004,1,13,Y
20230101,05,GM00000004,2,27,Y
20230101,05,GM00000005,1,9,Y
20230101,05,GM00000005,2,12,Y
20230101,05,GM00000006,1,2,Y
20230101,05,GM00000007,1,341,Y
20230101,05,GM00000007,2,281,Y
20230101,05,GM00000008,1,5,Y
20230101,05,GM00000008,2,2,Y
20230101,05,GM00000010,1,223,Y
20230101,05,GM00000010,2,232,Y
20230101,05,GM00000011,1,3,Y
20230101,05,GM00000011,2,4,Y
20230101,05,GM00000012,1,262,Y
20230101,05,GM00000012,2,93,Y
20230101,05,GM00000014,2,4,Y
20230101,05,GM00000015,1,227,Y
20230101,05,GM00000015,2,377,Y
20230101,05,GM00000016,1,1,Y
20230101,05,GM00000016,2,18,Y
20230101,05,GM00000017,1,177,Y
20230101,05,GM00000017,2,86,Y
20230101,05,GM00000018,1,66,Y
20230101,05,GM00000019,1,135,Y
20230101,05,GM00000019,2,105,Y
20230101,05,GM00000020,1,348,Y
20230101,05,GM00000020,2,304,Y
20230101,05,GM00000021,1,65,Y
20230101,05,GM00000021,2,41,Y
20230101,05,GM00000022,1,103,Y
20230101,05,GM00000022,2,98,Y
20230101,05,GM00000023,1,175,Y
20230101,05,GM00000023,2,134,Y
20230101,05,GM00000025,1,2,Y
20230101,05,GM00000026,1,4,Y
20230101,05,GM00000028,1,8,Y
