기준일,기준시간,지점_ID,차량방향유형,차량수량,확정_YN
20230901,00,GM00000001,1,45,Y
20230901,00,GM00000001,2,75,Y
20230901,00,GM00000002,1,246,Y
20230901,00,GM00000002,2,202,Y
20230901,00,GM00000003,1,27,Y
20230901,00,GM00000003,2,21,Y
20230901,00,GM00000004,1,4,Y
20230901,00,GM00000004,2,7,Y
20230901,00,GM00000005,1,4,Y
20230901,00,GM00000005,2,6,Y
20230901,00,GM00000006,1,1,Y
20230901,00,GM00000007,1,765,Y
20230901,00,GM00000007,2,751,Y
20230901,00,GM00000008,1,12,Y
20230901,00,GM00000008,2,1,Y
20230901,00,GM00000010,1,384,Y
20230901,00,GM00000010,2,616,Y
20230901,00,GM00000011,1,11,Y
20230901,00,GM00000011,2,15,Y
20230901,00,GM00000012,1,691,Y
20230901,00,GM00000012,2,387,Y
20230901,00,GM00000013,1,4,Y
20230901,00,GM00000013,2,3,Y
20230901,00,GM00000014,1,13,Y
20230901,00,GM00000014,2,19,Y
20230901,00,GM00000015,1,379,Y
20230901,00,GM00000015,2,890,Y
20230901,00,GM00000016,1,11,Y
20230901,00,GM00000016,2,15,Y
20230901,00,GM00000017,1,383,Y
20230901,00,GM00000017,2,220,Y
20230901,00,GM00000018,1,107,Y
20230901,00,GM00000019,1,322,Y
20230901,00,GM00000019,2,366,Y
20230901,00,GM00000020,1,645,Y
20230901,00,GM00000020,2,1357,Y
20230901,00,GM00000021,1,130,Y
20230901,00,GM00000021,2,164,Y
20230901,00,GM00000022,1,200,Y
20230901,00,GM00000022,2,302,Y
20230901,00,GM00000023,1,418,Y
20230901,00,GM00000023,2,438,Y
20230901,00,GM00000024,1,1,Y
20230901,00,GM00000024,2,2,Y
20230901,00,GM00000025,2,1,Y
20230901,00,GM00000026,1,3,Y
20230901,00,GM00000028,1,14,Y
20230901,00,GM00000028,2,23,Y
20230901,00,GM00000030,2,3,Y
20230901,00,GM00000031,1,522,Y
20230901,00,GM00000031,2,318,Y
20230901,00,GM00000032,1,404,Y
20230901,00,GM00000032,2,435,Y
20230901,00,GM00000033,1,114,Y
20230901,00,GM00000033,2,134,Y
20230901,00,GM00000034,1,106,Y
20230901,00,GM00000034,2,196,Y
