기준일,기준시간,지점_ID,차량방향유형,차량수량,확정_YN
20240401,00,GM00000001,1,29,Y
20240401,00,GM00000001,2,53,Y
20240401,00,GM00000002,1,107,Y
20240401,00,GM00000002,2,94,Y
20240401,00,GM00000003,1,18,Y
20240401,00,GM00000003,2,6,Y
20240401,00,GM00000004,1,1,Y
20240401,00,GM00000004,2,1,Y
20240401,00,GM00000005,2,6,Y
20240401,00,GM00000007,1,372,Y
20240401,00,GM00000007,2,454,Y
20240401,00,GM00000008,1,3,Y
20240401,00,GM00000008,2,2,Y
20240401,00,GM00000010,1,184,Y
20240401,00,GM00000010,2,367,Y
20240401,00,GM00000011,1,4,Y
20240401,00,GM00000011,2,7,Y
20240401,00,GM00000012,1,477,Y
20240401,00,GM00000012,2,284,Y
20240401,00,GM00000014,1,2,Y
20240401,00,GM00000014,2,5,Y
20240401,00,GM00000015,1,286,Y
20240401,00,GM00000015,2,783,Y
20240401,00,GM00000016,1,2,Y
20240401,00,GM00000016,2,11,Y
20240401,00,GM00000017,1,389,Y
20240401,00,GM00000017,2,162,Y
20240401,00,GM00000018,1,85,Y
20240401,00,GM00000019,1,257,Y
20240401,00,GM00000019,2,181,Y
20240401,00,GM00000020,1,418,Y
20240401,00,GM00000020,2,715,Y
20240401,00,GM00000021,1,97,Y
20240401,00,GM00000021,2,118,Y
20240401,00,GM00000022,1,185,Y
20240401,00,GM00000022,2,202,Y
20240401,00,GM00000023,1,333,Y
20240401,00,GM00000023,2,356,Y
20240401,00,GM00000024,2,1,Y
20240401,00,GM00000025,1,1,Y
20240401,00,GM00000025,2,1,Y
20240401,00,GM00000026,2,2,Y
20240401,00,GM00000028,1,21,Y
20240401,00,GM00000028,2,15,Y
20240401,00,GM00000030,1,1,Y
20240401,00,GM00000031,1,384,Y
20240401,00,GM00000031,2,258,Y
20240401,00,GM00000032,1,384,Y
20240401,00,GM00000032,2,408,Y
20240401,00,GM00000033,1,126,Y
20240401,00,GM00000033,2,123,Y
20240401,00,GM00000034,1,54,Y
20240401,00,GM00000034,2,192,Y
20240401,00,GM00000035,1,353,Y
20240401,00,GM00000035,2,323,Y
20240401,00,GM00000036,1,286,Y
20240401,00,GM00000036,2,393,Y
20240401,00,GM00000037,1,4,Y
20240401,00,GM00000038,1,443,Y
20240401,00,GM00000038,2,604,Y
20240401,00,GM00000039,1,4,Y
20240401,00,GM00000039,2,5,Y
20240401,00,GM00000043,1,21,Y
20240401,00,GM00000043,2,27,Y
20240401,00,GM00000044,1,4,Y
20240401,00,GM00000044,2,9,Y
20240401,00,GM00000045,1,20,Y
20240401,00,GM00000045,2,39,Y
20240401,01,GM00000001,1,19,Y
20240401,01,GM00000001,2,27,Y
20240401,01,GM00000002,1,64,Y
20240401,01,GM00000002,2,65,Y
20240401,01,GM00000003,1,6,Y
20240401,01,GM00000003,2,3,Y
20240401,01,GM00000004,1,1,Y
20240401,01,GM00000004,2,2,Y
20240401,01,GM00000005,1,1,Y
20240401,01,GM00000005,2,5,Y
