기준일,기준시간,지점_ID,차량방향유형,차량수량,확정_YN
20240201,00,GM00000001,1,23,Y
20240201,00,GM00000001,2,54,Y
20240201,00,GM00000002,1,218,Y
20240201,00,GM00000002,2,184,Y
20240201,00,GM00000003,1,5,Y
20240201,00,GM00000003,2,2,Y
20240201,00,GM00000004,1,1,Y
20240201,00,GM00000004,2,4,Y
20240201,00,GM00000005,1,4,Y
20240201,00,GM00000005,2,3,Y
20240201,00,GM00000006,1,1,Y
20240201,00,GM00000007,1,669,Y
20240201,00,GM00000007,2,676,Y
20240201,00,GM00000008,1,4,Y
20240201,00,GM00000008,2,1,Y
20240201,00,GM00000010,1,386,Y
20240201,00,GM00000010,2,587,Y
20240201,00,GM00000011,1,8,Y
20240201,00,GM00000011,2,11,Y
20240201,00,GM00000012,1,727,Y
20240201,00,GM00000012,2,419,Y
20240201,00,GM00000014,1,20,Y
20240201,00,GM00000014,2,19,Y
20240201,00,GM00000015,1,377,Y
20240201,00,GM00000015,2,816,Y
20240201,00,GM00000016,1,6,Y
20240201,00,GM00000016,2,28,Y
20240201,00,GM00000017,1,404,Y
20240201,00,GM00000017,2,172,Y
20240201,00,GM00000018,1,99,Y
20240201,00,GM00000019,1,258,Y
20240201,00,GM00000019,2,298,Y
20240201,00,GM00000020,1,553,Y
20240201,00,GM00000020,2,1073,Y
20240201,00,GM00000021,1,99,Y
20240201,00,GM00000021,2,164,Y
20240201,00,GM00000022,1,181,Y
20240201,00,GM00000022,2,212,Y
20240201,00,GM00000023,1,354,Y
20240201,00,GM00000023,2,374,Y
20240201,00,GM00000024,1,2,Y
20240201,00,GM00000024,2,1,Y
20240201,00,GM00000025,1,1,Y
20240201,00,GM00000025,2,1,Y
20240201,00,GM00000026,1,4,Y
20240201,00,GM00000026,2,1,Y
20240201,00,GM00000028,1,12,Y
20240201,00,GM00000028,2,22,Y
20240201,00,GM00000030,1,1,Y
20240201,00,GM00000030,2,2,Y
20240201,00,GM00000031,1,436,Y
20240201,00,GM00000031,2,273,Y
20240201,00,GM00000032,1,362,Y
20240201,00,GM00000032,2,337,Y
20240201,00,GM00000033,1,124,Y
20240201,00,GM00000033,2,118,Y
20240201,00,GM00000034,1,97,Y
20240201,00,GM00000034,2,194,Y
20240201,00,GM00000035,1,432,Y
20240201,00,GM00000035,2,404,Y
20240201,00,GM00000036,1,292,Y
20240201,00,GM00000036,2,437,Y
20240201,00,GM00000037,1,6,Y
20240201,00,GM00000038,1,597,Y
20240201,00,GM00000038,2,747,Y
20240201,00,GM00000039,1,4,Y
20240201,00,GM00000039,2,8,Y
20240201,00,GM00000043,1,15,Y
20240201,00,GM00000043,2,39,Y
20240201,00,GM00000044,1,3,Y
20240201,00,GM00000044,2,5,Y
20240201,00,GM00000045,1,20,Y
20240201,00,GM00000045,2,46,Y
20240201,01,GM00000001,1,18,Y
20240201,01,GM00000001,2,42,Y
20240201,01,GM00000002,1,164,Y
20240201,01,GM00000002,2,112,Y
20240201,01,GM00000003,1,5,Y
20240201,01,GM00000003,2,4,Y
20240201,01,GM00000004,1,2,Y
20240201,01,GM00000005,1,5,Y
20240201,01,GM00000005,2,3,Y
20240201,01,GM00000006,1,1,Y
20240201,01,GM00000007,1,476,Y
20240201,01,GM00000007,2,528,Y
20240201,01,GM00000008,1,6,Y
20240201,01,GM00000008,2,1,Y
20240201,01,GM00000010,1,375,Y
20240201,01,GM00000010,2,504,Y
20240201,01,GM00000011,1,11,Y
20240201,01,GM00000011,2,14,Y
20240201,01,GM00000012,1,577,Y
20240201,01,GM00000012,2,296,Y
20240201,01,GM00000014,1,6,Y
20240201,01,GM00000014,2,13,Y
20240201,01,GM00000015,1,308,Y
20240201,01,GM00000015,2,581,Y
20240201,01,GM00000016,1,7,Y
20240201,01,GM00000016,2,10,Y
