기준일,기준시간,지점_ID,차량방향유형,차량수량,확정_YN
20231001,00,GM00000001,1,43,Y
20231001,00,GM00000001,2,71,Y
20231001,00,GM00000002,1,94,Y
20231001,00,GM00000002,2,119,Y
20231001,00,GM00000003,1,18,Y
20231001,00,GM00000003,2,24,Y
20231001,00,GM00000004,1,2,Y
20231001,00,GM00000004,2,4,Y
20231001,00,GM00000005,1,8,Y
20231001,00,GM00000005,2,2,Y
20231001,00,GM00000006,1,3,Y
20231001,00,GM00000007,1,329,Y
20231001,00,GM00000007,2,457,Y
20231001,00,GM00000008,1,6,Y
20231001,00,GM00000010,1,229,Y
20231001,00,GM00000010,2,352,Y
20231001,00,GM00000011,1,4,Y
20231001,00,GM00000011,2,8,Y
20231001,00,GM00000012,1,424,Y
20231001,00,GM00000012,2,288,Y
20231001,00,GM00000013,1,2,Y
20231001,00,GM00000013,2,2,Y
20231001,00,GM00000014,1,2,Y
20231001,00,GM00000014,2,8,Y
20231001,00,GM00000015,1,234,Y
20231001,00,GM00000015,2,542,Y
20231001,00,GM00000016,1,2,Y
20231001,00,GM00000016,2,7,Y
20231001,00,GM00000017,1,297,Y
20231001,00,GM00000017,2,108,Y
20231001,00,GM00000018,1,136,Y
20231001,00,GM00000019,1,276,Y
20231001,00,GM00000019,2,219,Y
20231001,00,GM00000020,1,475,Y
20231001,00,GM00000020,2,765,Y
20231001,00,GM00000021,1,92,Y
20231001,00,GM00000021,2,96,Y
20231001,00,GM00000022,1,162,Y
20231001,00,GM00000022,2,211,Y
20231001,00,GM00000023,1,326,Y
20231001,00,GM00000023,2,256,Y
20231001,00,GM00000024,2,1,Y
20231001,00,GM00000025,1,2,Y
20231001,00,GM00000025,2,1,Y
20231001,00,GM00000026,1,3,Y
20231001,00,GM00000026,2,3,Y
20231001,00,GM00000028,1,21,Y
20231001,00,GM00000028,2,17,Y
20231001,00,GM00000030,1,2,Y
20231001,00,GM00000030,2,2,Y
20231001,00,GM00000031,1,209,Y
20231001,00,GM00000031,2,183,Y
20231001,00,GM00000032,1,287,Y
20231001,00,GM00000032,2,214,Y
20231001,00,GM00000033,1,38,Y
20231001,00,GM00000033,2,49,Y
20231001,00,GM00000034,1,39,Y
20231001,00,GM00000034,2,137,Y
20231001,00,GM00000035,1,270,Y
20231001,00,GM00000035,2,248,Y
20231001,00,GM00000036,1,281,Y
20231001,00,GM00000036,2,287,Y
20231001,00,GM00000037,1,4,Y
20231001,00,GM00000038,1,392,Y
20231001,00,GM00000038,2,79,Y
20231001,00,GM00000039,2,7,Y
20231001,00,GM00000041,1,1,Y
20231001,00,GM00000041,2,1,Y
20231001,00,GM00000043,1,19,Y
20231001,00,GM00000043,2,31,Y
20231001,00,GM00000044,1,7,Y
20231001,00,GM00000044,2,11,Y
20231001,00,GM00000045,1,25,Y
20231001,00,GM00000045,2,32,Y
20231001,01,GM00000001,1,33,Y
20231001,01,GM00000001,2,37,Y
20231001,01,GM00000002,1,99,Y
20231001,01,GM00000002,2,83,Y
20231001,01,GM00000003,1,26,Y
20231001,01,GM00000003,2,20,Y
20231001,01,GM00000004,1,1,Y
20231001,01,GM00000004,2,2,Y
20231001,01,GM00000005,1,3,Y
20231001,01,GM00000005,2,2,Y
