기준일,기준시간,지점_ID,차량방향유형,차량수량,확정_YN
20240301,00,GM00000001,1,42,Y
20240301,00,GM00000001,2,82,Y
20240301,00,GM00000002,1,215,Y
20240301,00,GM00000002,2,217,Y
20240301,00,GM00000003,1,21,Y
20240301,00,GM00000003,2,21,Y
20240301,00,GM00000004,1,2,Y
20240301,00,GM00000004,2,5,Y
20240301,00,GM00000005,1,5,Y
20240301,00,GM00000005,2,7,Y
20240301,00,GM00000006,1,1,Y
20240301,00,GM00000007,1,753,Y
20240301,00,GM00000007,2,780,Y
20240301,00,GM00000008,1,5,Y
20240301,00,GM00000008,2,2,Y
20240301,00,GM00000010,1,344,Y
20240301,00,GM00000010,2,619,Y
20240301,00,GM00000011,1,6,Y
20240301,00,GM00000011,2,8,Y
20240301,00,GM00000012,1,632,Y
20240301,00,GM00000012,2,444,Y
20240301,00,GM00000014,1,14,Y
20240301,00,GM00000014,2,19,Y
20240301,00,GM00000015,1,354,Y
20240301,00,GM00000015,2,808,Y
20240301,00,GM00000016,1,5,Y
20240301,00,GM00000016,2,13,Y
20240301,00,GM00000017,1,447,Y
20240301,00,GM00000017,2,212,Y
20240301,00,GM00000018,1,121,Y
20240301,00,GM00000019,1,309,Y
20240301,00,GM00000019,2,343,Y
20240301,00,GM00000020,1,692,Y
20240301,00,GM00000020,2,1399,Y
20240301,00,GM00000021,1,135,Y
20240301,00,GM00000021,2,191,Y
20240301,00,GM00000022,1,251,Y
20240301,00,GM00000022,2,323,Y
20240301,00,GM00000023,1,409,Y
20240301,00,GM00000023,2,472,Y
20240301,00,GM00000024,1,1,Y
20240301,00,GM00000024,2,2,Y
20240301,00,GM00000025,1,1,Y
20240301,00,GM00000025,2,1,Y
20240301,00,GM00000026,1,3,Y
20240301,00,GM00000026,2,3,Y
20240301,00,GM00000028,1,27,Y
20240301,00,GM00000028,2,30,Y
20240301,00,GM00000030,2,2,Y
20240301,00,GM00000031,1,495,Y
20240301,00,GM00000031,2,307,Y
20240301,00,GM00000032,1,463,Y
20240301,00,GM00000032,2,430,Y
20240301,00,GM00000033,1,160,Y
20240301,00,GM00000033,2,163,Y
20240301,00,GM00000034,1,84,Y
20240301,00,GM00000034,2,219,Y
20240301,00,GM00000035,1,470,Y
20240301,00,GM00000035,2,432,Y
20240301,00,GM00000036,1,366,Y
20240301,00,GM00000036,2,522,Y
20240301,00,GM00000037,1,1,Y
20240301,00,GM00000038,1,654,Y
20240301,00,GM00000038,2,883,Y
20240301,00,GM00000039,1,5,Y
20240301,00,GM00000039,2,5,Y
20240301,00,GM00000043,1,33,Y
20240301,00,GM00000043,2,44,Y
20240301,00,GM00000044,1,7,Y
20240301,00,GM00000044,2,12,Y
20240301,00,GM00000045,1,35,Y
20240301,00,GM00000045,2,57,Y
20240301,01,GM00000001,1,38,Y
20240301,01,GM00000001,2,53,Y
20240301,01,GM00000002,1,206,Y
20240301,01,GM00000002,2,152,Y
20240301,01,GM00000003,1,14,Y
20240301,01,GM00000003,2,10,Y
20240301,01,GM00000004,2,1,Y
20240301,01,GM00000005,1,5,Y
20240301,01,GM00000005,2,5,Y
20240301,01,GM00000006,1,1,Y
20240301,01,GM00000007,1,523,Y
20240301,01,GM00000007,2,610,Y
20240301,01,GM00000008,1,7,Y
20240301,01,GM00000008,2,1,Y
20240301,01,GM00000010,1,287,Y
20240301,01,GM00000010,2,495,Y
20240301,01,GM00000011,1,15,Y
20240301,01,GM00000011,2,12,Y
20240301,01,GM00000012,1,555,Y
20240301,01,GM00000012,2,298,Y
20240301,01,GM00000014,1,6,Y
20240301,01,GM00000014,2,13,Y
20240301,01,GM00000015,1,213,Y
20240301,01,GM00000015,2,613,Y
20240301,01,GM00000016,1,9,Y
20240301,01,GM00000016,2,12,Y
20240301,01,GM00000017,1,328,Y
20240301,01,GM00000017,2,162,Y
20240301,01,GM00000018,1,78,Y
20240301,01,GM00000019,1,232,Y
20240301,01,GM00000019,2,238,Y
20240301,01,GM00000020,1,511,Y
20240301,01,GM00000020,2,1006,Y
20240301,01,GM00000021,1,95,Y
20240301,01,GM00000021,2,163,Y
20240301,01,GM00000022,1,168,Y
20240301,01,GM00000022,2,253,Y
20240301,01,GM00000023,1,321,Y
20240301,01,GM00000023,2,343,Y
20240301,01,GM00000025,1,1,Y
20240301,01,GM00000025,2,2,Y
20240301,01,GM00000026,2,3,Y
20240301,01,GM00000028,1,29,Y
20240301,01,GM00000028,2,16,Y
20240301,01,GM00000031,1,487,Y
20240301,01,GM00000031,2,260,Y
20240301,01,GM00000032,1,442,Y
20240301,01,GM00000032,2,384,Y
20240301,01,GM00000033,1,163,Y
20240301,01,GM00000033,2,120,Y
20240301,01,GM00000034,1,85,Y
20240301,01,GM00000034,2,207,Y
20240301,01,GM00000035,1,377,Y
20240301,01,GM00000035,2,334,Y
20240301,01,GM00000036,1,323,Y
20240301,01,GM00000036,2,401,Y
20240301,01,GM00000037,1,2,Y
20240301,01,GM00000038,1,594,Y
20240301,01,GM00000038,2,620,Y
20240301,01,GM00000039,1,2,Y
20240301,01,GM00000039,2,2,Y
20240301,01,GM00000043,1,20,Y
20240301,01,GM00000043,2,35,Y
20240301,01,GM00000044,1,7,Y
20240301,01,GM00000044,2,7,Y
20240301,01,GM00000045,1,18,Y
20240301,01,GM00000045,2,32,Y
20240301,02,GM00000001,1,20,Y
20240301,02,GM00000001,2,30,Y
20240301,02,GM00000002,1,133,Y
20240301,02,GM00000002,2,111,Y
20240301,02,GM00000003,1,5,Y
20240301,02,GM00000003,2,5,Y
20240301,02,GM00000004,2,1,Y
20240301,02,GM00000005,1,3,Y
20240301,02,GM00000005,2,1,Y
20240301,02,GM00000007,1,384,Y
20240301,02,GM00000007,2,516,Y
20240301,02,GM00000008,1,5,Y
20240301,02,GM00000010,1,281,Y
20240301,02,GM00000010,2,406,Y
20240301,02,GM00000011,1,6,Y
20240301,02,GM00000011,2,11,Y
20240301,02,GM00000012,1,476,Y
20240301,02,GM00000012,2,308,Y
20240301,02,GM00000014,1,8,Y
20240301,02,GM00000014,2,9,Y
20240301,02,GM00000015,1,180,Y
20240301,02,GM00000015,2,476,Y
