기준일,기준시간,지점_ID,차량방향유형,차량수량,확정_YN
20231201,00,GM00000001,1,27,N
20231201,00,GM00000001,2,71,N
20231201,00,GM00000002,1,239,N
20231201,00,GM00000002,2,193,N
20231201,00,GM00000003,1,9,N
20231201,00,GM00000003,2,7,N
20231201,00,GM00000004,2,3,N
20231201,00,GM00000005,1,4,N
20231201,00,GM00000005,2,5,N
20231201,00,GM00000007,1,749,N
20231201,00,GM00000007,2,750,N
20231201,00,GM00000008,1,7,N
20231201,00,GM00000010,1,396,N
20231201,00,GM00000010,2,620,N
20231201,00,GM00000011,1,10,N
20231201,00,GM00000011,2,16,N
20231201,00,GM00000012,1,729,N
20231201,00,GM00000012,2,441,N
20231201,00,GM00000014,1,10,N
20231201,00,GM00000014,2,14,N
20231201,00,GM00000015,1,368,N
20231201,00,GM00000015,2,877,N
20231201,00,GM00000016,1,27,N
20231201,00,GM00000016,2,16,N
20231201,00,GM00000017,1,396,N
20231201,00,GM00000017,2,187,N
20231201,00,GM00000018,1,70,N
20231201,00,GM00000019,1,273,N
20231201,00,GM00000019,2,327,N
20231201,00,GM00000020,1,595,N
20231201,00,GM00000020,2,1329,N
20231201,00,GM00000022,1,189,N
20231201,00,GM00000022,2,264,N
20231201,00,GM00000023,1,396,N
20231201,00,GM00000023,2,405,N
20231201,00,GM00000024,1,1,N
20231201,00,GM00000024,2,5,N
20231201,00,GM00000026,1,4,N
20231201,00,GM00000026,2,3,N
20231201,00,GM00000028,1,31,N
20231201,00,GM00000028,2,26,N
20231201,00,GM00000030,2,4,N
20231201,00,GM00000031,1,512,N
20231201,00,GM00000031,2,313,N
20231201,00,GM00000032,1,408,N
20231201,00,GM00000032,2,437,N
20231201,00,GM00000033,1,156,N
20231201,00,GM00000033,2,155,N
20231201,00,GM00000034,1,88,N
20231201,00,GM00000034,2,205,N
20231201,00,GM00000035,1,488,N
20231201,00,GM00000035,2,432,N
20231201,00,GM00000036,1,332,N
20231201,00,GM00000036,2,513,N
20231201,00,GM00000037,1,4,N
20231201,00,GM00000038,1,656,N
20231201,00,GM00000038,2,807,N
20231201,00,GM00000039,1,2,N
20231201,00,GM00000039,2,10,N
20231201,00,GM00000043,1,26,N
20231201,00,GM00000043,2,39,N
20231201,00,GM00000044,1,2,N
20231201,00,GM00000044,2,13,N
20231201,00,GM00000045,1,25,N
20231201,00,GM00000045,2,49,N
20231201,01,GM00000001,1,17,N
20231201,01,GM00000001,2,33,N
20231201,01,GM00000002,1,170,N
