기준일,기준시간,지점_ID,차량방향유형,차량수량,확정_YN
20230601,00,GM00000001,1,39,Y
20230601,00,GM00000001,2,77,Y
20230601,00,GM00000002,1,209,Y
20230601,00,GM00000002,2,204,Y
20230601,00,GM00000003,1,9,Y
20230601,00,GM00000003,2,11,Y
20230601,00,GM00000004,1,1,Y
20230601,00,GM00000004,2,3,Y
20230601,00,GM00000005,1,6,Y
20230601,00,GM00000005,2,8,Y
20230601,00,GM00000006,1,4,Y
20230601,00,GM00000007,1,707,Y
20230601,00,GM00000007,2,770,Y
20230601,00,GM00000008,1,8,Y
20230601,00,GM00000008,2,3,Y
20230601,00,GM00000010,1,413,Y
20230601,00,GM00000010,2,601,Y
20230601,00,GM00000011,1,14,Y
20230601,00,GM00000011,2,22,Y
20230601,00,GM00000012,1,638,Y
20230601,00,GM00000012,2,404,Y
20230601,00,GM00000013,1,2,Y
20230601,00,GM00000014,1,14,Y
20230601,00,GM00000014,2,15,Y
20230601,00,GM00000015,1,438,Y
20230601,00,GM00000015,2,799,Y
20230601,00,GM00000016,1,17,Y
20230601,00,GM00000016,2,19,Y
20230601,00,GM00000017,1,347,Y
20230601,00,GM00000017,2,220,Y
20230601,00,GM00000018,1,83,Y
20230601,00,GM00000019,1,265,Y
20230601,00,GM00000019,2,308,Y
20230601,00,GM00000020,1,565,Y
20230601,00,GM00000020,2,1108,Y
20230601,00,GM00000021,1,101,Y
20230601,00,GM00000021,2,131,Y
20230601,00,GM00000022,1,178,Y
20230601,00,GM00000022,2,295,Y
20230601,00,GM00000023,1,461,Y
20230601,00,GM00000023,2,420,Y
20230601,00,GM00000024,1,2,Y
20230601,00,GM00000024,2,1,Y
20230601,00,GM00000025,1,1,Y
20230601,00,GM00000025,2,1,Y
20230601,00,GM00000026,1,2,Y
20230601,00,GM00000026,2,2,Y
20230601,00,GM00000028,1,26,Y
20230601,00,GM00000028,2,29,Y
20230601,00,GM00000030,1,3,Y
20230601,00,GM00000031,1,431,Y
20230601,00,GM00000031,2,256,Y
20230601,00,GM00000032,1,387,Y
20230601,00,GM00000032,2,353,Y
20230601,00,GM00000033,1,146,Y
20230601,00,GM00000033,2,145,Y
20230601,00,GM00000034,1,79,Y
20230601,00,GM00000034,2,215,Y
20230601,00,GM00000035,1,449,Y
20230601,00,GM00000035,2,399,Y
20230601,00,GM00000036,1,349,Y
20230601,00,GM00000036,2,500,Y
20230601,00,GM00000037,1,10,Y
20230601,00,GM00000038,1,446,Y
20230601,00,GM00000038,2,221,Y
20230601,00,GM00000039,1,2,Y
20230601,00,GM00000039,2,10,Y
20230601,00,GM00000043,1,30,Y
20230601,00,GM00000043,2,52,Y
20230601,00,GM00000044,1,5,Y
20230601,00,GM00000044,2,13,Y
20230601,00,GM00000045,1,32,Y
20230601,00,GM00000045,2,45,Y
20230601,01,GM00000001,1,20,Y
20230601,01,GM00000001,2,32,Y
20230601,01,GM00000002,1,160,Y
20230601,01,GM00000002,2,120,Y
20230601,01,GM00000003,1,9,Y
20230601,01,GM00000003,2,9,Y
20230601,01,GM00000004,1,1,Y
20230601,01,GM00000004,2,6,Y
20230601,01,GM00000005,1,3,Y
20230601,01,GM00000005,2,2,Y
