기준일,기준시간,지점_ID,차량방향유형,차량수량,확정_YN
20230201,00,GM00000001,1,31,Y
20230201,00,GM00000001,2,63,Y
20230201,00,GM00000002,1,211,Y
20230201,00,GM00000002,2,179,Y
20230201,00,GM00000003,1,14,Y
20230201,00,GM00000003,2,7,Y
20230201,00,GM00000004,1,1,Y
20230201,00,GM00000004,2,3,Y
20230201,00,GM00000005,1,4,Y
20230201,00,GM00000005,2,6,Y
20230201,00,GM00000007,1,699,Y
20230201,00,GM00000007,2,689,Y
20230201,00,GM00000008,1,6,Y
20230201,00,GM00000010,1,434,Y
20230201,00,GM00000010,2,605,Y
20230201,00,GM00000011,1,16,Y
20230201,00,GM00000011,2,19,Y
20230201,00,GM00000012,1,687,Y
20230201,00,GM00000012,2,352,Y
20230201,00,GM00000013,1,1,Y
20230201,00,GM00000013,2,3,Y
20230201,00,GM00000014,1,22,Y
20230201,00,GM00000014,2,16,Y
20230201,00,GM00000015,1,370,Y
20230201,00,GM00000015,2,756,Y
20230201,00,GM00000016,1,11,Y
20230201,00,GM00000016,2,13,Y
20230201,00,GM00000017,1,355,Y
20230201,00,GM00000017,2,205,Y
20230201,00,GM00000018,1,65,Y
20230201,00,GM00000019,1,250,Y
20230201,00,GM00000019,2,301,Y
20230201,00,GM00000020,1,547,Y
20230201,00,GM00000020,2,1090,Y
20230201,00,GM00000021,1,106,Y
20230201,00,GM00000021,2,121,Y
20230201,00,GM00000022,1,139,Y
20230201,00,GM00000022,2,213,Y
20230201,00,GM00000023,1,376,Y
20230201,00,GM00000023,2,392,Y
20230201,00,GM00000024,1,1,Y
20230201,00,GM00000025,1,1,Y
20230201,00,GM00000025,2,2,Y
20230201,00,GM00000026,1,5,Y
20230201,00,GM00000026,2,1,Y
20230201,00,GM00000028,1,18,Y
20230201,00,GM00000028,2,27,Y
20230201,00,GM00000030,1,1,Y
20230201,00,GM00000030,2,1,Y
20230201,00,GM00000031,1,420,Y
20230201,00,GM00000031,2,236,Y
20230201,00,GM00000032,1,381,Y
20230201,00,GM00000032,2,373,Y
20230201,00,GM00000033,1,146,Y
20230201,00,GM00000033,2,114,Y
20230201,00,GM00000034,1,60,Y
20230201,00,GM00000034,2,174,Y
20230201,00,GM00000035,1,474,Y
20230201,00,GM00000035,2,415,Y
20230201,00,GM00000036,1,313,Y
20230201,00,GM00000036,2,451,Y
20230201,00,GM00000037,1,4,Y
20230201,00,GM00000038,1,610,Y
20230201,00,GM00000038,2,821,Y
20230201,00,GM00000039,1,3,Y
20230201,00,GM00000039,2,3,Y
20230201,00,GM00000041,2,1,Y
20230201,00,GM00000043,1,28,Y
20230201,00,GM00000043,2,41,Y
20230201,00,GM00000044,1,3,Y
20230201,00,GM00000044,2,9,Y
20230201,00,GM00000045,1,14,Y
20230201,00,GM00000045,2,49,Y
20230201,01,GM00000001,1,15,Y
20230201,01,GM00000001,2,45,Y
20230201,01,GM00000002,1,163,Y
20230201,01,GM00000002,2,132,Y
20230201,01,GM00000003,1,1,Y
20230201,01,GM00000003,2,2,Y
20230201,01,GM00000004,2,1,Y
20230201,01,GM00000005,1,3,Y
20230201,01,GM00000005,2,3,Y
20230201,01,GM00000006,1,2,Y
20230201,01,GM00000007,1,494,Y
20230201,01,GM00000007,2,503,Y
20230201,01,GM00000008,1,2,Y
20230201,01,GM00000008,2,3,Y
20230201,01,GM00000010,1,372,Y
20230201,01,GM00000010,2,441,Y
20230201,01,GM00000011,1,12,Y
20230201,01,GM00000011,2,10,Y
20230201,01,GM00000012,1,535,Y
20230201,01,GM00000012,2,268,Y
20230201,01,GM00000013,2,2,Y
20230201,01,GM00000014,1,11,Y
20230201,01,GM00000014,2,9,Y
20230201,01,GM00000015,1,310,Y
20230201,01,GM00000015,2,555,Y
20230201,01,GM00000016,1,9,Y
20230201,01,GM00000016,2,15,Y
20230201,01,GM00000017,1,297,Y
20230201,01,GM00000017,2,168,Y
20230201,01,GM00000018,1,45,Y
20230201,01,GM00000019,1,186,Y
20230201,01,GM00000019,2,180,Y
20230201,01,GM00000020,1,410,Y
20230201,01,GM00000020,2,762,Y
20230201,01,GM00000021,1,87,Y
20230201,01,GM00000021,2,97,Y
20230201,01,GM00000022,1,86,Y
20230201,01,GM00000022,2,164,Y
20230201,01,GM00000023,1,265,Y
20230201,01,GM00000023,2,251,Y
20230201,01,GM00000024,1,1,Y
20230201,01,GM00000025,1,1,Y
20230201,01,GM00000026,1,1,Y
20230201,01,GM00000028,1,16,Y
20230201,01,GM00000028,2,24,Y
20230201,01,GM00000030,1,1,Y
20230201,01,GM00000030,2,2,Y
20230201,01,GM00000031,1,373,Y
20230201,01,GM00000031,2,241,Y
20230201,01,GM00000032,1,357,Y
20230201,01,GM00000032,2,339,Y
20230201,01,GM00000033,1,152,Y
20230201,01,GM00000033,2,80,Y
20230201,01,GM00000034,1,62,Y
20230201,01,GM00000034,2,175,Y
20230201,01,GM00000035,1,376,Y
20230201,01,GM00000035,2,387,Y
20230201,01,GM00000036,1,271,Y
20230201,01,GM00000036,2,340,Y
20230201,01,GM00000038,1,491,Y
20230201,01,GM00000038,2,679,Y
20230201,01,GM00000043,1,19,Y
20230201,01,GM00000043,2,34,Y
20230201,01,GM00000044,1,2,Y
20230201,01,GM00000044,2,8,Y
20230201,01,GM00000045,1,6,Y
20230201,01,GM00000045,2,30,Y
20230201,02,GM00000001,1,12,Y
20230201,02,GM00000001,2,26,Y
20230201,02,GM00000002,1,93,Y
20230201,02,GM00000002,2,86,Y
20230201,02,GM00000003,1,3,Y
20230201,02,GM00000003,2,2,Y
20230201,02,GM00000004,2,1,Y
20230201,02,GM00000005,1,2,Y
20230201,02,GM00000005,2,2,Y
20230201,02,GM00000007,1,363,Y
20230201,02,GM00000007,2,412,Y
20230201,02,GM00000008,1,3,Y
20230201,02,GM00000010,1,250,Y
20230201,02,GM00000010,2,378,Y
20230201,02,GM00000011,1,5,Y
20230201,02,GM00000011,2,9,Y
20230201,02,GM00000012,1,371,Y
20230201,02,GM00000012,2,209,Y
20230201,02,GM00000014,1,4,Y
20230201,02,GM00000014,2,16,Y
20230201,02,GM00000015,1,207,Y
20230201,02,GM00000015,2,371,Y
20230201,02,GM00000016,1,5,Y
20230201,02,GM00000016,2,7,Y
20230201,02,GM00000017,1,209,Y
20230201,02,GM00000017,2,161,Y
20230201,02,GM00000018,1,32,Y
20230201,02,GM00000019,1,137,Y
20230201,02,GM00000019,2,112,Y
20230201,02,GM00000020,1,335,Y
20230201,02,GM00000020,2,429,Y
20230201,02,GM00000021,1,45,Y
20230201,02,GM00000021,2,72,Y
20230201,02,GM00000022,1,82,Y
20230201,02,GM00000022,2,140,Y
20230201,02,GM00000023,1,211,Y
20230201,02,GM00000023,2,233,Y
20230201,02,GM00000024,1,1,Y
20230201,02,GM00000024,2,1,Y
20230201,02,GM00000026,1,1,Y
20230201,02,GM00000026,2,1,Y
20230201,02,GM00000028,1,19,Y
20230201,02,GM00000028,2,23,Y
20230201,02,GM00000031,1,294,Y
20230201,02,GM00000031,2,203,Y
20230201,02,GM00000032,1,315,Y
20230201,02,GM00000032,2,296,Y
20230201,02,GM00000033,1,160,Y
20230201,02,GM00000033,2,81,Y
20230201,02,GM00000034,1,61,Y
20230201,02,GM00000034,2,191,Y
20230201,02,GM00000035,1,314,Y
20230201,02,GM00000035,2,312,Y
20230201,02,GM00000036,1,241,Y
20230201,02,GM00000036,2,287,Y
