기준년월,광역지자체,방문자 구분,방문자 수
20231001,부산광역시,현지인방문자(a),1354006.0
20231001,부산광역시,외지인방문자(b),724448.0
20231001,부산광역시,외국인방문자(c),10015.0
20231002,부산광역시,현지인방문자(a),1420584.0
20231002,부산광역시,외지인방문자(b),578494.0
20231002,부산광역시,외국인방문자(c),9990.0
20231003,부산광역시,현지인방문자(a),1426040.0
20231003,부산광역시,외지인방문자(b),389260.0
20231003,부산광역시,외국인방문자(c),9401.0
20231004,부산광역시,현지인방문자(a),1603105.0
20231004,부산광역시,외지인방문자(b),283252.0
20231004,부산광역시,외국인방문자(c),10610.0
20231005,부산광역시,현지인방문자(a),1587033.0
20231005,부산광역시,외지인방문자(b),292428.0
20231005,부산광역시,외국인방문자(c),9541.0
20231006,부산광역시,현지인방문자(a),1606171.0
20231006,부산광역시,외지인방문자(b),341030.0
20231006,부산광역시,외국인방문자(c),10389.0
20231007,부산광역시,현지인방문자(a),1480370.0
20231007,부산광역시,외지인방문자(b),480952.0
20231007,부산광역시,외국인방문자(c),11777.0
20231008,부산광역시,현지인방문자(a),1383540.0
20231008,부산광역시,외지인방문자(b),486392.0
20231008,부산광역시,외국인방문자(c),11079.0
20231009,부산광역시,현지인방문자(a),1492004.0
20231009,부산광역시,외지인방문자(b),388976.0
20231009,부산광역시,외국인방문자(c),9641.0
20231010,부산광역시,현지인방문자(a),1628501.0
20231010,부산광역시,외지인방문자(b),293892.0
20231010,부산광역시,외국인방문자(c),9871.0
20231011,부산광역시,현지인방문자(a),1630587.0
20231011,부산광역시,외지인방문자(b),303275.0
20231011,부산광역시,외국인방문자(c),10006.0
20231012,부산광역시,현지인방문자(a),1621774.0
20231012,부산광역시,외지인방문자(b),312434.0
20231012,부산광역시,외국인방문자(c),11373.0
20231013,부산광역시,현지인방문자(a),1641308.0
20231013,부산광역시,외지인방문자(b),352604.0
20231013,부산광역시,외국인방문자(c),14420.0
20231014,부산광역시,현지인방문자(a),1543136.0
20231014,부산광역시,외지인방문자(b),475870.0
20231014,부산광역시,외국인방문자(c),12301.0
20231015,부산광역시,현지인방문자(a),1483892.0
20231015,부산광역시,외지인방문자(b),433139.0
20231015,부산광역시,외국인방문자(c),11692.0
20231016,부산광역시,현지인방문자(a),1610035.0
20231016,부산광역시,외지인방문자(b),313730.0
