기준년월,광역지자체,방문자 구분,방문자 수
20241001,광주광역시,현지인방문자(a),646632.0
20241001,광주광역시,외지인방문자(b),133371.0
20241001,광주광역시,외국인방문자(c),593.0
20241002,광주광역시,현지인방문자(a),709950.0
20241002,광주광역시,외지인방문자(b),143297.0
20241002,광주광역시,외국인방문자(c),621.0
20241003,광주광역시,현지인방문자(a),621820.0
20241003,광주광역시,외지인방문자(b),155470.0
20241003,광주광역시,외국인방문자(c),679.0
20241004,광주광역시,현지인방문자(a),697403.0
20241004,광주광역시,외지인방문자(b),173012.0
20241004,광주광역시,외국인방문자(c),750.0
20241005,광주광역시,현지인방문자(a),646289.0
20241005,광주광역시,외지인방문자(b),217528.0
20241005,광주광역시,외국인방문자(c),681.0
20241006,광주광역시,현지인방문자(a),619297.0
20241006,광주광역시,외지인방문자(b),168808.0
20241006,광주광역시,외국인방문자(c),633.0
20241007,광주광역시,현지인방문자(a),695454.0
20241007,광주광역시,외지인방문자(b),134740.0
20241007,광주광역시,외국인방문자(c),637.0
20241008,광주광역시,현지인방문자(a),710080.0
20241008,광주광역시,외지인방문자(b),147766.0
20241008,광주광역시,외국인방문자(c),544.0
20241009,광주광역시,현지인방문자(a),641168.0
20241009,광주광역시,외지인방문자(b),147518.0
20241009,광주광역시,외국인방문자(c),579.0
20241010,광주광역시,현지인방문자(a),699640.0
20241010,광주광역시,외지인방문자(b),140696.0
20241010,광주광역시,외국인방문자(c),628.0
20241011,광주광역시,현지인방문자(a),712376.0
20241011,광주광역시,외지인방문자(b),164283.0
20241011,광주광역시,외국인방문자(c),671.0
20241012,광주광역시,현지인방문자(a),657338.0
20241012,광주광역시,외지인방문자(b),224886.0
20241012,광주광역시,외국인방문자(c),632.0
20241013,광주광역시,현지인방문자(a),622335.0
20241013,광주광역시,외지인방문자(b),176946.0
20241013,광주광역시,외국인방문자(c),575.0
20241014,광주광역시,현지인방문자(a),680799.0
20241014,광주광역시,외지인방문자(b),141550.0
20241014,광주광역시,외국인방문자(c),611.0
20241015,광주광역시,현지인방문자(a),696140.0
20241015,광주광역시,외지인방문자(b),147102.0
20241015,광주광역시,외국인방문자(c),566.0
20241016,광주광역시,현지인방문자(a),706416.0
20241016,광주광역시,외지인방문자(b),147976.0
20241016,광주광역시,외국인방문자(c),664.0
20241017,광주광역시,현지인방문자(a),700014.0
20241017,광주광역시,외지인방문자(b),152736.0
20241017,광주광역시,외국인방문자(c),758.0
20241018,광주광역시,현지인방문자(a),707224.0
20241018,광주광역시,외지인방문자(b),179683.0
20241018,광주광역시,외국인방문자(c),877.0
20241019,광주광역시,현지인방문자(a),656103.0
20241019,광주광역시,외지인방문자(b),241780.0
20241019,광주광역시,외국인방문자(c),925.0
20241020,광주광역시,현지인방문자(a),633490.0
20241020,광주광역시,외지인방문자(b),198516.0
20241020,광주광역시,외국인방문자(c),614.0
20241021,광주광역시,현지인방문자(a),689644.0
20241021,광주광역시,외지인방문자(b),158778.0
20241021,광주광역시,외국인방문자(c),1037.0
20241022,광주광역시,현지인방문자(a),683924.0
20241022,광주광역시,외지인방문자(b),159103.0
20241022,광주광역시,외국인방문자(c),976.0
20241023,광주광역시,현지인방문자(a),699419.0
20241023,광주광역시,외지인방문자(b),168004.0
20241023,광주광역시,외국인방문자(c),949.0
20241024,광주광역시,현지인방문자(a),694799.0
20241024,광주광역시,외지인방문자(b),165067.0
20241024,광주광역시,외국인방문자(c),888.0
20241025,광주광역시,현지인방문자(a),706979.0
20241025,광주광역시,외지인방문자(b),190894.0
20241025,광주광역시,외국인방문자(c),849.0
20241026,광주광역시,현지인방문자(a),653740.0
20241026,광주광역시,외지인방문자(b),247740.0
20241026,광주광역시,외국인방문자(c),737.0
20241027,광주광역시,현지인방문자(a),615478.0
20241027,광주광역시,외지인방문자(b),204074.0
20241027,광주광역시,외국인방문자(c),571.0
20241028,광주광역시,현지인방문자(a),692356.0
20241028,광주광역시,외지인방문자(b),171980.0
20241028,광주광역시,외국인방문자(c),864.0
20241029,광주광역시,현지인방문자(a),695583.0
20241029,광주광역시,외지인방문자(b),167993.0
20241029,광주광역시,외국인방문자(c),978.0
20241030,광주광역시,현지인방문자(a),703507.0
20241030,광주광역시,외지인방문자(b),166922.0
20241030,광주광역시,외국인방문자(c),959.0
20241031,광주광역시,현지인방문자(a),701141.0
20241031,광주광역시,외지인방문자(b),172382.0
20241031,광주광역시,외국인방문자(c),1042.0
20241001,광주광역시,외부방문자(b+c),133964.0
20241002,광주광역시,외부방문자(b+c),143918.0
20241003,광주광역시,외부방문자(b+c),156149.0
20241004,광주광역시,외부방문자(b+c),173762.0
20241005,광주광역시,외부방문자(b+c),218209.0
20241006,광주광역시,외부방문자(b+c),169442.0
20241007,광주광역시,외부방문자(b+c),135377.0
20241008,광주광역시,외부방문자(b+c),148311.0
20241009,광주광역시,외부방문자(b+c),148097.0
20241010,광주광역시,외부방문자(b+c),141324.0
20241011,광주광역시,외부방문자(b+c),164954.0
20241012,광주광역시,외부방문자(b+c),225517.0
20241013,광주광역시,외부방문자(b+c),177521.0
20241014,광주광역시,외부방문자(b+c),142161.0
20241015,광주광역시,외부방문자(b+c),147668.0
20241016,광주광역시,외부방문자(b+c),148640.0
20241017,광주광역시,외부방문자(b+c),153495.0
20241018,광주광역시,외부방문자(b+c),180560.0
20241019,광주광역시,외부방문자(b+c),242705.0
20241020,광주광역시,외부방문자(b+c),199131.0
20241021,광주광역시,외부방문자(b+c),159814.0
20241022,광주광역시,외부방문자(b+c),160079.0
20241023,광주광역시,외부방문자(b+c),168952.0
20241024,광주광역시,외부방문자(b+c),165955.0
20241025,광주광역시,외부방문자(b+c),191742.0
20241026,광주광역시,외부방문자(b+c),248478.0
20241027,광주광역시,외부방문자(b+c),204646.0
20241028,광주광역시,외부방문자(b+c),172844.0
20241029,광주광역시,외부방문자(b+c),168971.0
20241030,광주광역시,외부방문자(b+c),167881.0
20241031,광주광역시,외부방문자(b+c),173424.0
20241001,광주광역시,전체방문자(a+b+c),780596.0
20241002,광주광역시,전체방문자(a+b+c),853868.0
20241003,광주광역시,전체방문자(a+b+c),777969.0
20241004,광주광역시,전체방문자(a+b+c),871165.0
20241005,광주광역시,전체방문자(a+b+c),864498.0
20241006,광주광역시,전체방문자(a+b+c),788739.0
20241007,광주광역시,전체방문자(a+b+c),830830.0
20241008,광주광역시,전체방문자(a+b+c),858391.0
20241009,광주광역시,전체방문자(a+b+c),789266.0
20241010,광주광역시,전체방문자(a+b+c),840964.0
20241011,광주광역시,전체방문자(a+b+c),877330.0
20241012,광주광역시,전체방문자(a+b+c),882856.0
20241013,광주광역시,전체방문자(a+b+c),799856.0
20241014,광주광역시,전체방문자(a+b+c),822960.0
20241015,광주광역시,전체방문자(a+b+c),843807.0
20241016,광주광역시,전체방문자(a+b+c),855056.0
20241017,광주광역시,전체방문자(a+b+c),853509.0
20241018,광주광역시,전체방문자(a+b+c),887784.0
20241019,광주광역시,전체방문자(a+b+c),898808.0
20241020,광주광역시,전체방문자(a+b+c),832620.0
20241021,광주광역시,전체방문자(a+b+c),849458.0
20241022,광주광역시,전체방문자(a+b+c),844004.0
20241023,광주광역시,전체방문자(a+b+c),868371.0
20241024,광주광역시,전체방문자(a+b+c),860754.0
20241025,광주광역시,전체방문자(a+b+c),898721.0
20241026,광주광역시,전체방문자(a+b+c),902218.0
20241027,광주광역시,전체방문자(a+b+c),820124.0
20241028,광주광역시,전체방문자(a+b+c),865200.0
20241029,광주광역시,전체방문자(a+b+c),864554.0
20241030,광주광역시,전체방문자(a+b+c),871388.0
20241031,광주광역시,전체방문자(a+b+c),874565.0
