기준년월,광역지자체,방문자 구분,방문자 수
20220901,서울특별시,현지인방문자(a),5206908.0
20220901,서울특별시,외지인방문자(b),1408022.0
20220901,서울특별시,외국인방문자(c),6788.0
20220902,서울특별시,현지인방문자(a),5252328.0
20220902,서울특별시,외지인방문자(b),1535044.0
20220902,서울특별시,외국인방문자(c),6972.0
20220903,서울특별시,현지인방문자(a),4628354.0
20220903,서울특별시,외지인방문자(b),1845008.0
20220903,서울특별시,외국인방문자(c),6946.0
20220904,서울특별시,현지인방문자(a),4393557.0
20220904,서울특별시,외지인방문자(b),1442500.0
20220904,서울특별시,외국인방문자(c),6746.0
20220905,서울특별시,현지인방문자(a),4907728.0
20220905,서울특별시,외지인방문자(b),1231902.0
20220905,서울특별시,외국인방문자(c),6729.0
20220906,서울특별시,현지인방문자(a),5155616.0
20220906,서울특별시,외지인방문자(b),1306154.0
20220906,서울특별시,외국인방문자(c),6546.0
20220907,서울특별시,현지인방문자(a),5292564.0
20220907,서울특별시,외지인방문자(b),1513166.0
20220907,서울특별시,외국인방문자(c),6415.0
20220908,서울특별시,현지인방문자(a),5219820.0
20220908,서울특별시,외지인방문자(b),1588139.0
20220908,서울특별시,외국인방문자(c),6144.0
20220909,서울특별시,현지인방문자(a),3945151.0
20220909,서울특별시,외지인방문자(b),1725899.0
20220909,서울특별시,외국인방문자(c),6153.0
20220910,서울특별시,현지인방문자(a),3458567.0
20220910,서울특별시,외지인방문자(b),2011345.0
20220910,서울특별시,외국인방문자(c),6040.0
20220911,서울특별시,현지인방문자(a),3813464.0
20220911,서울특별시,외지인방문자(b),1675597.0
20220911,서울특별시,외국인방문자(c),5782.0
20220912,서울특별시,현지인방문자(a),4234601.0
20220912,서울특별시,외지인방문자(b),1402314.0
20220912,서울특별시,외국인방문자(c),5758.0
20220913,서울특별시,현지인방문자(a),5101761.0
20220913,서울특별시,외지인방문자(b),1444751.0
20220913,서울특별시,외국인방문자(c),5924.0
20220914,서울특별시,현지인방문자(a),5209988.0
20220914,서울특별시,외지인방문자(b),1521450.0
20220914,서울특별시,외국인방문자(c),6004.0
20220915,서울특별시,현지인방문자(a),5208144.0
20220915,서울특별시,외지인방문자(b),1597690.0
20220915,서울특별시,외국인방문자(c),6433.0
20220916,서울특별시,현지인방문자(a),5217566.0
20220916,서울특별시,외지인방문자(b),1695687.0
20220916,서울특별시,외국인방문자(c),6761.0
20220917,서울특별시,현지인방문자(a),4642281.0
20220917,서울특별시,외지인방문자(b),2028719.0
20220917,서울특별시,외국인방문자(c),6928.0
20220918,서울특별시,현지인방문자(a),4489240.0
20220918,서울특별시,외지인방문자(b),1727142.0
20220918,서울특별시,외국인방문자(c),7039.0
20220919,서울특별시,현지인방문자(a),5172657.0
20220919,서울특별시,외지인방문자(b),1580754.0
20220919,서울특별시,외국인방문자(c),7268.0
20220920,서울특별시,현지인방문자(a),5220033.0
20220920,서울특별시,외지인방문자(b),1645192.0
20220920,서울특별시,외국인방문자(c),7356.0
20220921,서울특별시,현지인방문자(a),5249888.0
20220921,서울특별시,외지인방문자(b),1673024.0
20220921,서울특별시,외국인방문자(c),7474.0
20220922,서울특별시,현지인방문자(a),5201584.0
20220922,서울특별시,외지인방문자(b),1695026.0
20220922,서울특별시,외국인방문자(c),7569.0
20220923,서울특별시,현지인방문자(a),5260686.0
20220923,서울특별시,외지인방문자(b),1807848.0
20220923,서울특별시,외국인방문자(c),7793.0
20220924,서울특별시,현지인방문자(a),4665336.0
20220924,서울특별시,외지인방문자(b),2144534.0
20220924,서울특별시,외국인방문자(c),7573.0
20220925,서울특별시,현지인방문자(a),4491350.0
20220925,서울특별시,외지인방문자(b),1808338.0
20220925,서울특별시,외국인방문자(c),7111.0
20220926,서울특별시,현지인방문자(a),5206565.0
20220926,서울특별시,외지인방문자(b),1648678.0
20220926,서울특별시,외국인방문자(c),7177.0
20220927,서울특별시,현지인방문자(a),5225594.0
20220927,서울특별시,외지인방문자(b),1710342.0
20220927,서울특별시,외국인방문자(c),7078.0
20220928,서울특별시,현지인방문자(a),5254154.0
20220928,서울특별시,외지인방문자(b),1723712.0
