기준년월,광역지자체,방문자 구분,방문자 수
20230201,대전광역시,현지인방문자(a),790909.0
20230201,대전광역시,외지인방문자(b),154984.0
20230201,대전광역시,외국인방문자(c),152.0
20230202,대전광역시,현지인방문자(a),787630.0
20230202,대전광역시,외지인방문자(b),160741.0
20230202,대전광역시,외국인방문자(c),151.0
20230203,대전광역시,현지인방문자(a),798564.0
20230203,대전광역시,외지인방문자(b),188601.0
20230203,대전광역시,외국인방문자(c),159.0
20230204,대전광역시,현지인방문자(a),733705.0
20230204,대전광역시,외지인방문자(b),268583.0
20230204,대전광역시,외국인방문자(c),147.0
20230205,대전광역시,현지인방문자(a),710661.0
20230205,대전광역시,외지인방문자(b),218540.0
20230205,대전광역시,외국인방문자(c),154.0
20230206,대전광역시,현지인방문자(a),786632.0
20230206,대전광역시,외지인방문자(b),165322.0
20230206,대전광역시,외국인방문자(c),158.0
20230207,대전광역시,현지인방문자(a),788834.0
20230207,대전광역시,외지인방문자(b),171549.0
20230207,대전광역시,외국인방문자(c),182.0
20230208,대전광역시,현지인방문자(a),798686.0
20230208,대전광역시,외지인방문자(b),178006.0
20230208,대전광역시,외국인방문자(c),172.0
20230209,대전광역시,현지인방문자(a),796614.0
20230209,대전광역시,외지인방문자(b),186858.0
20230209,대전광역시,외국인방문자(c),168.0
20230210,대전광역시,현지인방문자(a),806208.0
20230210,대전광역시,외지인방문자(b),207994.0
20230210,대전광역시,외국인방문자(c),146.0
20230211,대전광역시,현지인방문자(a),736813.0
20230211,대전광역시,외지인방문자(b),290252.0
20230211,대전광역시,외국인방문자(c),148.0
20230212,대전광역시,현지인방문자(a),704536.0
20230212,대전광역시,외지인방문자(b),233950.0
20230212,대전광역시,외국인방문자(c),150.0
20230213,대전광역시,현지인방문자(a),792012.0
20230213,대전광역시,외지인방문자(b),184856.0
20230213,대전광역시,외국인방문자(c),160.0
20230214,대전광역시,현지인방문자(a),799099.0
20230214,대전광역시,외지인방문자(b),191079.0
20230214,대전광역시,외국인방문자(c),176.0
20230215,대전광역시,현지인방문자(a),799190.0
20230215,대전광역시,외지인방문자(b),198258.0
20230215,대전광역시,외국인방문자(c),192.0
20230216,대전광역시,현지인방문자(a),719908.0
20230216,대전광역시,외지인방문자(b),177170.0
20230216,대전광역시,외국인방문자(c),189.0
20230217,대전광역시,현지인방문자(a),780913.0
20230217,대전광역시,외지인방문자(b),223636.0
20230217,대전광역시,외국인방문자(c),184.0
20230218,대전광역시,현지인방문자(a),719260.0
20230218,대전광역시,외지인방문자(b),301746.0
20230218,대전광역시,외국인방문자(c),170.0
20230219,대전광역시,현지인방문자(a),707728.0
20230219,대전광역시,외지인방문자(b),260158.0
20230219,대전광역시,외국인방문자(c),174.0
20230220,대전광역시,현지인방문자(a),777763.0
20230220,대전광역시,외지인방문자(b),200753.0
20230220,대전광역시,외국인방문자(c),204.0
20230221,대전광역시,현지인방문자(a),788277.0
20230221,대전광역시,외지인방문자(b),209170.0
20230221,대전광역시,외국인방문자(c),201.0
20230222,대전광역시,현지인방문자(a),795641.0
20230222,대전광역시,외지인방문자(b),216066.0
20230222,대전광역시,외국인방문자(c),209.0
20230223,대전광역시,현지인방문자(a),790797.0
20230223,대전광역시,외지인방문자(b),220258.0
20230223,대전광역시,외국인방문자(c),219.0
20230224,대전광역시,현지인방문자(a),797444.0
20230224,대전광역시,외지인방문자(b),248468.0
20230224,대전광역시,외국인방문자(c),229.0
20230225,대전광역시,현지인방문자(a),733110.0
20230225,대전광역시,외지인방문자(b),330750.0
20230225,대전광역시,외국인방문자(c),211.0
20230226,대전광역시,현지인방문자(a),706265.0
20230226,대전광역시,외지인방문자(b),289758.0
20230226,대전광역시,외국인방문자(c),204.0
20230227,대전광역시,현지인방문자(a),786198.0
20230227,대전광역시,외지인방문자(b),234440.0
20230227,대전광역시,외국인방문자(c),243.0
20230228,대전광역시,현지인방문자(a),798945.0
20230228,대전광역시,외지인방문자(b),255602.0
20230228,대전광역시,외국인방문자(c),261.0
20230201,대전광역시,외부방문자(b+c),155136.0
20230202,대전광역시,외부방문자(b+c),160892.0
20230203,대전광역시,외부방문자(b+c),188760.0
20230204,대전광역시,외부방문자(b+c),268730.0
20230205,대전광역시,외부방문자(b+c),218694.0
20230206,대전광역시,외부방문자(b+c),165481.0
20230207,대전광역시,외부방문자(b+c),171731.0
20230208,대전광역시,외부방문자(b+c),178178.0
20230209,대전광역시,외부방문자(b+c),187026.0
20230210,대전광역시,외부방문자(b+c),208141.0
20230211,대전광역시,외부방문자(b+c),290400.0
20230212,대전광역시,외부방문자(b+c),234100.0
20230213,대전광역시,외부방문자(b+c),185016.0
20230214,대전광역시,외부방문자(b+c),191255.0
20230215,대전광역시,외부방문자(b+c),198450.0
20230216,대전광역시,외부방문자(b+c),177359.0
20230217,대전광역시,외부방문자(b+c),223820.0
20230218,대전광역시,외부방문자(b+c),301916.0
20230219,대전광역시,외부방문자(b+c),260332.0
20230220,대전광역시,외부방문자(b+c),200957.0
20230221,대전광역시,외부방문자(b+c),209372.0
20230222,대전광역시,외부방문자(b+c),216275.0
20230223,대전광역시,외부방문자(b+c),220478.0
20230224,대전광역시,외부방문자(b+c),248698.0
20230225,대전광역시,외부방문자(b+c),330961.0
20230226,대전광역시,외부방문자(b+c),289962.0
