기준년월,광역지자체,방문자 구분,방문자 수
20240701,광주광역시,현지인방문자(a),685377.0
20240701,광주광역시,외지인방문자(b),125128.0
20240701,광주광역시,외국인방문자(c),522.0
20240702,광주광역시,현지인방문자(a),681240.0
20240702,광주광역시,외지인방문자(b),123676.0
20240702,광주광역시,외국인방문자(c),578.0
20240703,광주광역시,현지인방문자(a),691694.0
20240703,광주광역시,외지인방문자(b),129696.0
20240703,광주광역시,외국인방문자(c),556.0
20240704,광주광역시,현지인방문자(a),685888.0
20240704,광주광역시,외지인방문자(b),134726.0
20240704,광주광역시,외국인방문자(c),545.0
20240705,광주광역시,현지인방문자(a),697837.0
20240705,광주광역시,외지인방문자(b),161126.0
20240705,광주광역시,외국인방문자(c),640.0
20240706,광주광역시,현지인방문자(a),641452.0
20240706,광주광역시,외지인방문자(b),221165.0
20240706,광주광역시,외국인방문자(c),498.0
20240707,광주광역시,현지인방문자(a),618170.0
20240707,광주광역시,외지인방문자(b),185486.0
20240707,광주광역시,외국인방문자(c),479.0
20240708,광주광역시,현지인방문자(a),673214.0
20240708,광주광역시,외지인방문자(b),140252.0
20240708,광주광역시,외국인방문자(c),588.0
20240709,광주광역시,현지인방문자(a),673348.0
20240709,광주광역시,외지인방문자(b),137918.0
20240709,광주광역시,외국인방문자(c),541.0
20240710,광주광역시,현지인방문자(a),690000.0
20240710,광주광역시,외지인방문자(b),142006.0
20240710,광주광역시,외국인방문자(c),558.0
20240711,광주광역시,현지인방문자(a),684498.0
20240711,광주광역시,외지인방문자(b),144540.0
20240711,광주광역시,외국인방문자(c),518.0
20240712,광주광역시,현지인방문자(a),684568.0
20240712,광주광역시,외지인방문자(b),169806.0
20240712,광주광역시,외국인방문자(c),570.0
20240713,광주광역시,현지인방문자(a),643244.0
20240713,광주광역시,외지인방문자(b),230682.0
20240713,광주광역시,외국인방문자(c),537.0
20240714,광주광역시,현지인방문자(a),610085.0
20240714,광주광역시,외지인방문자(b),186130.0
20240714,광주광역시,외국인방문자(c),586.0
20240715,광주광역시,현지인방문자(a),685310.0
20240715,광주광역시,외지인방문자(b),150836.0
