기준년월,광역지자체,방문자 구분,방문자 수
20220901,부산광역시,현지인방문자(a),1634150.0
20220901,부산광역시,외지인방문자(b),294514.0
20220901,부산광역시,외국인방문자(c),689.0
20220902,부산광역시,현지인방문자(a),1613864.0
20220902,부산광역시,외지인방문자(b),313019.0
20220902,부산광역시,외국인방문자(c),660.0
20220903,부산광역시,현지인방문자(a),1520648.0
20220903,부산광역시,외지인방문자(b),387908.0
20220903,부산광역시,외국인방문자(c),547.0
20220904,부산광역시,현지인방문자(a),1491928.0
20220904,부산광역시,외지인방문자(b),352863.0
20220904,부산광역시,외국인방문자(c),524.0
20220905,부산광역시,현지인방문자(a),1561598.0
20220905,부산광역시,외지인방문자(b),237209.0
20220905,부산광역시,외국인방문자(c),421.0
20220906,부산광역시,현지인방문자(a),1551756.0
20220906,부산광역시,외지인방문자(b),221386.0
20220906,부산광역시,외국인방문자(c),403.0
20220907,부산광역시,현지인방문자(a),1653326.0
20220907,부산광역시,외지인방문자(b),313744.0
20220907,부산광역시,외국인방문자(c),580.0
20220908,부산광역시,현지인방문자(a),1665657.0
20220908,부산광역시,외지인방문자(b),412338.0
20220908,부산광역시,외국인방문자(c),628.0
20220909,부산광역시,현지인방문자(a),1380474.0
20220909,부산광역시,외지인방문자(b),679178.0
20220909,부산광역시,외국인방문자(c),599.0
20220910,부산광역시,현지인방문자(a),1242017.0
20220910,부산광역시,외지인방문자(b),874604.0
20220910,부산광역시,외국인방문자(c),545.0
20220911,부산광역시,현지인방문자(a),1334778.0
20220911,부산광역시,외지인방문자(b),731024.0
20220911,부산광역시,외국인방문자(c),565.0
20220912,부산광역시,현지인방문자(a),1430261.0
20220912,부산광역시,외지인방문자(b),510650.0
20220912,부산광역시,외국인방문자(c),596.0
20220913,부산광역시,현지인방문자(a),1641448.0
20220913,부산광역시,외지인방문자(b),359765.0
20220913,부산광역시,외국인방문자(c),650.0
20220914,부산광역시,현지인방문자(a),1648094.0
20220914,부산광역시,외지인방문자(b),334145.0
20220914,부산광역시,외국인방문자(c),656.0
20220915,부산광역시,현지인방문자(a),1646463.0
20220915,부산광역시,외지인방문자(b),344939.0
20220915,부산광역시,외국인방문자(c),650.0
20220916,부산광역시,현지인방문자(a),1663242.0
20220916,부산광역시,외지인방문자(b),375403.0
20220916,부산광역시,외국인방문자(c),623.0
20220917,부산광역시,현지인방문자(a),1541900.0
20220917,부산광역시,외지인방문자(b),467198.0
20220917,부산광역시,외국인방문자(c),630.0
20220918,부산광역시,현지인방문자(a),1462640.0
20220918,부산광역시,외지인방문자(b),416836.0
20220918,부산광역시,외국인방문자(c),547.0
20220919,부산광역시,현지인방문자(a),1579466.0
20220919,부산광역시,외지인방문자(b),305792.0
20220919,부산광역시,외국인방문자(c),550.0
20220920,부산광역시,현지인방문자(a),1650222.0
20220920,부산광역시,외지인방문자(b),348806.0
20220920,부산광역시,외국인방문자(c),658.0
20220921,부산광역시,현지인방문자(a),1652224.0
20220921,부산광역시,외지인방문자(b),356212.0
20220921,부산광역시,외국인방문자(c),747.0
20220922,부산광역시,현지인방문자(a),1645812.0
20220922,부산광역시,외지인방문자(b),367496.0
20220922,부산광역시,외국인방문자(c),745.0
20220923,부산광역시,현지인방문자(a),1665888.0
20220923,부산광역시,외지인방문자(b),399648.0
20220923,부산광역시,외국인방문자(c),1335.0
20220924,부산광역시,현지인방문자(a),1545492.0
20220924,부산광역시,외지인방문자(b),515886.0
20220924,부산광역시,외국인방문자(c),1269.0
20220925,부산광역시,현지인방문자(a),1470595.0
20220925,부산광역시,외지인방문자(b),469158.0
20220925,부산광역시,외국인방문자(c),1268.0
20220926,부산광역시,현지인방문자(a),1635025.0
20220926,부산광역시,외지인방문자(b),363114.0
20220926,부산광역시,외국인방문자(c),1080.0
20220927,부산광역시,현지인방문자(a),1638035.0
20220927,부산광역시,외지인방문자(b),366020.0
20220927,부산광역시,외국인방문자(c),713.0
20220928,부산광역시,현지인방문자(a),1648794.0
20220928,부산광역시,외지인방문자(b),368610.0
20220928,부산광역시,외국인방문자(c),690.0
20220929,부산광역시,현지인방문자(a),1644832.0
20220929,부산광역시,외지인방문자(b),375466.0
20220929,부산광역시,외국인방문자(c),735.0
20220930,부산광역시,현지인방문자(a),1665699.0
20220930,부산광역시,외지인방문자(b),415814.0
20220930,부산광역시,외국인방문자(c),732.0
20220901,부산광역시,외부방문자(b+c),295203.0
20220902,부산광역시,외부방문자(b+c),313679.0
20220903,부산광역시,외부방문자(b+c),388456.0
20220904,부산광역시,외부방문자(b+c),353387.0
20220905,부산광역시,외부방문자(b+c),237630.0
20220906,부산광역시,외부방문자(b+c),221789.0
20220907,부산광역시,외부방문자(b+c),314323.0
20220908,부산광역시,외부방문자(b+c),412966.0
20220909,부산광역시,외부방문자(b+c),679777.0
20220910,부산광역시,외부방문자(b+c),875149.0
20220911,부산광역시,외부방문자(b+c),731589.0
20220912,부산광역시,외부방문자(b+c),511246.0
20220913,부산광역시,외부방문자(b+c),360415.0
20220914,부산광역시,외부방문자(b+c),334801.0
20220915,부산광역시,외부방문자(b+c),345589.0
20220916,부산광역시,외부방문자(b+c),376026.0
20220917,부산광역시,외부방문자(b+c),467827.0
20220918,부산광역시,외부방문자(b+c),417383.0
20220919,부산광역시,외부방문자(b+c),306342.0
20220920,부산광역시,외부방문자(b+c),349465.0
20220921,부산광역시,외부방문자(b+c),356959.0
20220922,부산광역시,외부방문자(b+c),368241.0
20220923,부산광역시,외부방문자(b+c),400982.0
20220924,부산광역시,외부방문자(b+c),517155.0
20220925,부산광역시,외부방문자(b+c),470425.0
20220926,부산광역시,외부방문자(b+c),364195.0
20220927,부산광역시,외부방문자(b+c),366733.0
20220928,부산광역시,외부방문자(b+c),369300.0
20220929,부산광역시,외부방문자(b+c),376201.0
20220930,부산광역시,외부방문자(b+c),416546.0
20220901,부산광역시,전체방문자(a+b+c),1929353.0
20220902,부산광역시,전체방문자(a+b+c),1927543.0
20220903,부산광역시,전체방문자(a+b+c),1909104.0
20220904,부산광역시,전체방문자(a+b+c),1845315.0
20220905,부산광역시,전체방문자(a+b+c),1799229.0
20220906,부산광역시,전체방문자(a+b+c),1773545.0
20220907,부산광역시,전체방문자(a+b+c),1967650.0
20220908,부산광역시,전체방문자(a+b+c),2078623.0
20220909,부산광역시,전체방문자(a+b+c),2060251.0
20220910,부산광역시,전체방문자(a+b+c),2117166.0
20220911,부산광역시,전체방문자(a+b+c),2066366.0
20220912,부산광역시,전체방문자(a+b+c),1941507.0
20220913,부산광역시,전체방문자(a+b+c),2001862.0
20220914,부산광역시,전체방문자(a+b+c),1982895.0
20220915,부산광역시,전체방문자(a+b+c),1992052.0
20220916,부산광역시,전체방문자(a+b+c),2039268.0
20220917,부산광역시,전체방문자(a+b+c),2009728.0
20220918,부산광역시,전체방문자(a+b+c),1880023.0
20220919,부산광역시,전체방문자(a+b+c),1885808.0
20220920,부산광역시,전체방문자(a+b+c),1999687.0
20220921,부산광역시,전체방문자(a+b+c),2009183.0
20220922,부산광역시,전체방문자(a+b+c),2014053.0
20220923,부산광역시,전체방문자(a+b+c),2066870.0
20220924,부산광역시,전체방문자(a+b+c),2062646.0
20220925,부산광역시,전체방문자(a+b+c),1941020.0
20220926,부산광역시,전체방문자(a+b+c),1999220.0
20220927,부산광역시,전체방문자(a+b+c),2004768.0
20220928,부산광역시,전체방문자(a+b+c),2018094.0
20220929,부산광역시,전체방문자(a+b+c),2021033.0
20220930,부산광역시,전체방문자(a+b+c),2082245.0
