기준년월,광역지자체,방문자 구분,방문자 수
20240501,대구광역시,현지인방문자(a),1194200.0
20240501,대구광역시,외지인방문자(b),223041.0
20240501,대구광역시,외국인방문자(c),1628.0
20240502,대구광역시,현지인방문자(a),1217794.0
20240502,대구광역시,외지인방문자(b),204732.0
20240502,대구광역시,외국인방문자(c),1708.0
20240503,대구광역시,현지인방문자(a),1227236.0
20240503,대구광역시,외지인방문자(b),281144.0
20240503,대구광역시,외국인방문자(c),1913.0
20240504,대구광역시,현지인방문자(a),1118285.0
20240504,대구광역시,외지인방문자(b),471244.0
20240504,대구광역시,외국인방문자(c),1993.0
20240505,대구광역시,현지인방문자(a),1048740.0
20240505,대구광역시,외지인방문자(b),458500.0
20240505,대구광역시,외국인방문자(c),1955.0
20240506,대구광역시,현지인방문자(a),1117210.0
20240506,대구광역시,외지인방문자(b),354084.0
20240506,대구광역시,외국인방문자(c),1772.0
20240507,대구광역시,현지인방문자(a),1196398.0
20240507,대구광역시,외지인방문자(b),220472.0
20240507,대구광역시,외국인방문자(c),1292.0
20240508,대구광역시,현지인방문자(a),1227597.0
20240508,대구광역시,외지인방문자(b),225606.0
20240508,대구광역시,외국인방문자(c),1230.0
20240509,대구광역시,현지인방문자(a),1208784.0
20240509,대구광역시,외지인방문자(b),227311.0
20240509,대구광역시,외국인방문자(c),1475.0
20240510,대구광역시,현지인방문자(a),1227600.0
20240510,대구광역시,외지인방문자(b),273234.0
20240510,대구광역시,외국인방문자(c),1604.0
20240511,대구광역시,현지인방문자(a),1139698.0
20240511,대구광역시,외지인방문자(b),377520.0
20240511,대구광역시,외국인방문자(c),1566.0
20240512,대구광역시,현지인방문자(a),1097968.0
20240512,대구광역시,외지인방문자(b),327866.0
20240512,대구광역시,외국인방문자(c),1503.0
20240513,대구광역시,현지인방문자(a),1201904.0
20240513,대구광역시,외지인방문자(b),224452.0
20240513,대구광역시,외국인방문자(c),1489.0
20240514,대구광역시,현지인방문자(a),1217584.0
20240514,대구광역시,외지인방문자(b),248423.0
20240514,대구광역시,외국인방문자(c),1277.0
20240515,대구광역시,현지인방문자(a),1119412.0
20240515,대구광역시,외지인방문자(b),268513.0
20240515,대구광역시,외국인방문자(c),1249.0
20240516,대구광역시,현지인방문자(a),1196752.0
20240516,대구광역시,외지인방문자(b),231592.0
20240516,대구광역시,외국인방문자(c),1351.0
20240517,대구광역시,현지인방문자(a),1210066.0
20240517,대구광역시,외지인방문자(b),276654.0
20240517,대구광역시,외국인방문자(c),1323.0
20240518,대구광역시,현지인방문자(a),1124781.0
20240518,대구광역시,외지인방문자(b),383044.0
20240518,대구광역시,외국인방문자(c),1399.0
20240519,대구광역시,현지인방문자(a),1079838.0
20240519,대구광역시,외지인방문자(b),332129.0
20240519,대구광역시,외국인방문자(c),1263.0
20240520,대구광역시,현지인방문자(a),1179696.0
20240520,대구광역시,외지인방문자(b),228620.0
20240520,대구광역시,외국인방문자(c),1287.0
20240521,대구광역시,현지인방문자(a),1175251.0
20240521,대구광역시,외지인방문자(b),232208.0
20240521,대구광역시,외국인방문자(c),1466.0
20240522,대구광역시,현지인방문자(a),1185628.0
20240522,대구광역시,외지인방문자(b),241238.0
20240522,대구광역시,외국인방문자(c),1650.0
20240523,대구광역시,현지인방문자(a),1174775.0
20240523,대구광역시,외지인방문자(b),242347.0
20240523,대구광역시,외국인방문자(c),1736.0
20240524,대구광역시,현지인방문자(a),1177774.0
20240524,대구광역시,외지인방문자(b),277302.0
20240524,대구광역시,외국인방문자(c),1600.0
