기준년월,광역지자체,방문자 구분,방문자 수
20220201,부산광역시,현지인방문자(a),1109496.0
20220201,부산광역시,외지인방문자(b),661983.0
20220201,부산광역시,외국인방문자(c),247.0
20220202,부산광역시,현지인방문자(a),1185104.0
20220202,부산광역시,외지인방문자(b),445966.0
20220202,부산광역시,외국인방문자(c),266.0
20220203,부산광역시,현지인방문자(a),1390462.0
20220203,부산광역시,외지인방문자(b),320565.0
20220203,부산광역시,외국인방문자(c),288.0
20220204,부산광역시,현지인방문자(a),1404022.0
20220204,부산광역시,외지인방문자(b),312137.0
20220204,부산광역시,외국인방문자(c),290.0
20220205,부산광역시,현지인방문자(a),1304961.0
20220205,부산광역시,외지인방문자(b),348635.0
20220205,부산광역시,외국인방문자(c),250.0
20220206,부산광역시,현지인방문자(a),1244764.0
20220206,부산광역시,외지인방문자(b),303034.0
20220206,부산광역시,외국인방문자(c),248.0
20220207,부산광역시,현지인방문자(a),1397585.0
20220207,부산광역시,외지인방문자(b),268950.0
20220207,부산광역시,외국인방문자(c),278.0
20220208,부산광역시,현지인방문자(a),1396654.0
20220208,부산광역시,외지인방문자(b),276052.0
20220208,부산광역시,외국인방문자(c),284.0
20220209,부산광역시,현지인방문자(a),1406545.0
20220209,부산광역시,외지인방문자(b),280553.0
20220209,부산광역시,외국인방문자(c),272.0
20220210,부산광역시,현지인방문자(a),1401855.0
20220210,부산광역시,외지인방문자(b),285708.0
20220210,부산광역시,외국인방문자(c),280.0
20220211,부산광역시,현지인방문자(a),1411554.0
20220211,부산광역시,외지인방문자(b),312896.0
20220211,부산광역시,외국인방문자(c),274.0
20220212,부산광역시,현지인방문자(a),1318926.0
20220212,부산광역시,외지인방문자(b),390988.0
20220212,부산광역시,외국인방문자(c),258.0
20220213,부산광역시,현지인방문자(a),1239847.0
20220213,부산광역시,외지인방문자(b),349122.0
20220213,부산광역시,외국인방문자(c),261.0
20220214,부산광역시,현지인방문자(a),1388860.0
20220214,부산광역시,외지인방문자(b),303968.0
20220214,부산광역시,외국인방문자(c),280.0
20220215,부산광역시,현지인방문자(a),1375048.0
20220215,부산광역시,외지인방문자(b),304014.0
20220215,부산광역시,외국인방문자(c),322.0
20220216,부산광역시,현지인방문자(a),1369070.0
20220216,부산광역시,외지인방문자(b),304381.0
20220216,부산광역시,외국인방문자(c),345.0
20220217,부산광역시,현지인방문자(a),1363876.0
20220217,부산광역시,외지인방문자(b),310930.0
20220217,부산광역시,외국인방문자(c),336.0
20220218,부산광역시,현지인방문자(a),1399615.0
20220218,부산광역시,외지인방문자(b),341117.0
20220218,부산광역시,외국인방문자(c),341.0
20220219,부산광역시,현지인방문자(a),1304370.0
20220219,부산광역시,외지인방문자(b),408996.0
20220219,부산광역시,외국인방문자(c),321.0
20220220,부산광역시,현지인방문자(a),1229098.0
20220220,부산광역시,외지인방문자(b),377104.0
20220220,부산광역시,외국인방문자(c),346.0
20220221,부산광역시,현지인방문자(a),1367331.0
20220221,부산광역시,외지인방문자(b),320142.0
20220221,부산광역시,외국인방문자(c),348.0
20220222,부산광역시,현지인방문자(a),1355064.0
