기준년월,광역지자체,방문자 구분,방문자 수
20220401,부산광역시,현지인방문자(a),1462510.0
20220401,부산광역시,외지인방문자(b),270148.0
20220401,부산광역시,외국인방문자(c),342.0
20220402,부산광역시,현지인방문자(a),1372906.0
20220402,부산광역시,외지인방문자(b),393984.0
20220402,부산광역시,외국인방문자(c),357.0
20220403,부산광역시,현지인방문자(a),1320844.0
20220403,부산광역시,외지인방문자(b),366247.0
20220403,부산광역시,외국인방문자(c),374.0
20220404,부산광역시,현지인방문자(a),1456616.0
20220404,부산광역시,외지인방문자(b),243702.0
20220404,부산광역시,외국인방문자(c),381.0
20220405,부산광역시,현지인방문자(a),1451874.0
20220405,부산광역시,외지인방문자(b),240723.0
20220405,부산광역시,외국인방문자(c),432.0
20220406,부산광역시,현지인방문자(a),1466048.0
20220406,부산광역시,외지인방문자(b),244206.0
20220406,부산광역시,외국인방문자(c),438.0
20220407,부산광역시,현지인방문자(a),1462076.0
20220407,부산광역시,외지인방문자(b),254758.0
20220407,부산광역시,외국인방문자(c),407.0
20220408,부산광역시,현지인방문자(a),1490503.0
20220408,부산광역시,외지인방문자(b),312336.0
20220408,부산광역시,외국인방문자(c),409.0
20220409,부산광역시,현지인방문자(a),1394236.0
20220409,부산광역시,외지인방문자(b),437780.0
20220409,부산광역시,외국인방문자(c),413.0
20220410,부산광역시,현지인방문자(a),1333017.0
20220410,부산광역시,외지인방문자(b),403392.0
20220410,부산광역시,외국인방문자(c),373.0
20220411,부산광역시,현지인방문자(a),1463742.0
20220411,부산광역시,외지인방문자(b),270680.0
20220411,부산광역시,외국인방문자(c),390.0
20220412,부산광역시,현지인방문자(a),1472548.0
20220412,부산광역시,외지인방문자(b),268660.0
20220412,부산광역시,외국인방문자(c),406.0
20220413,부산광역시,현지인방문자(a),1460095.0
20220413,부산광역시,외지인방문자(b),263182.0
20220413,부산광역시,외국인방문자(c),446.0
20220414,부산광역시,현지인방문자(a),1446655.0
20220414,부산광역시,외지인방문자(b),267281.0
20220414,부산광역시,외국인방문자(c),450.0
20220415,부산광역시,현지인방문자(a),1498794.0
20220415,부산광역시,외지인방문자(b),328584.0
20220415,부산광역시,외국인방문자(c),472.0
20220416,부산광역시,현지인방문자(a),1401236.0
20220416,부산광역시,외지인방문자(b),455038.0
20220416,부산광역시,외국인방문자(c),482.0
20220417,부산광역시,현지인방문자(a),1349702.0
20220417,부산광역시,외지인방문자(b),422068.0
20220417,부산광역시,외국인방문자(c),402.0
20220418,부산광역시,현지인방문자(a),1473535.0
20220418,부산광역시,외지인방문자(b),293223.0
20220418,부산광역시,외국인방문자(c),398.0
20220419,부산광역시,현지인방문자(a),1475362.0
20220419,부산광역시,외지인방문자(b),291886.0
20220419,부산광역시,외국인방문자(c),398.0
20220420,부산광역시,현지인방문자(a),1493968.0
20220420,부산광역시,외지인방문자(b),296474.0
20220420,부산광역시,외국인방문자(c),412.0
20220421,부산광역시,현지인방문자(a),1456868.0
20220421,부산광역시,외지인방문자(b),298781.0
20220421,부산광역시,외국인방문자(c),419.0
20220422,부산광역시,현지인방문자(a),1509046.0
20220422,부산광역시,외지인방문자(b),360216.0
20220422,부산광역시,외국인방문자(c),410.0
20220423,부산광역시,현지인방문자(a),1401540.0
20220423,부산광역시,외지인방문자(b),479759.0
20220423,부산광역시,외국인방문자(c),423.0
20220424,부산광역시,현지인방문자(a),1352365.0
20220424,부산광역시,외지인방문자(b),443432.0
20220424,부산광역시,외국인방문자(c),426.0
20220425,부산광역시,현지인방문자(a),1489754.0
20220425,부산광역시,외지인방문자(b),313380.0
20220425,부산광역시,외국인방문자(c),447.0
20220426,부산광역시,현지인방문자(a),1436344.0
20220426,부산광역시,외지인방문자(b),293982.0
20220426,부산광역시,외국인방문자(c),440.0
20220427,부산광역시,현지인방문자(a),1498133.0
20220427,부산광역시,외지인방문자(b),320562.0
20220427,부산광역시,외국인방문자(c),465.0
20220428,부산광역시,현지인방문자(a),1487090.0
20220428,부산광역시,외지인방문자(b),333448.0
20220428,부산광역시,외국인방문자(c),483.0
20220429,부산광역시,현지인방문자(a),1479530.0
20220429,부산광역시,외지인방문자(b),377433.0
20220429,부산광역시,외국인방문자(c),553.0
20220430,부산광역시,현지인방문자(a),1401068.0
20220430,부산광역시,외지인방문자(b),522123.0
20220430,부산광역시,외국인방문자(c),526.0
20220401,부산광역시,외부방문자(b+c),270489.0
20220402,부산광역시,외부방문자(b+c),394342.0
20220403,부산광역시,외부방문자(b+c),366621.0
20220404,부산광역시,외부방문자(b+c),244083.0
20220405,부산광역시,외부방문자(b+c),241155.0
20220406,부산광역시,외부방문자(b+c),244643.0
20220407,부산광역시,외부방문자(b+c),255165.0
20220408,부산광역시,외부방문자(b+c),312746.0
20220409,부산광역시,외부방문자(b+c),438193.0
20220410,부산광역시,외부방문자(b+c),403766.0
20220411,부산광역시,외부방문자(b+c),271070.0
20220412,부산광역시,외부방문자(b+c),269066.0
20220413,부산광역시,외부방문자(b+c),263628.0
20220414,부산광역시,외부방문자(b+c),267731.0
20220415,부산광역시,외부방문자(b+c),329055.0
20220416,부산광역시,외부방문자(b+c),455520.0
20220417,부산광역시,외부방문자(b+c),422471.0
20220418,부산광역시,외부방문자(b+c),293621.0
20220419,부산광역시,외부방문자(b+c),292284.0
20220420,부산광역시,외부방문자(b+c),296886.0
20220421,부산광역시,외부방문자(b+c),299200.0
20220422,부산광역시,외부방문자(b+c),360626.0
20220423,부산광역시,외부방문자(b+c),480182.0
20220424,부산광역시,외부방문자(b+c),443858.0
20220425,부산광역시,외부방문자(b+c),313827.0
20220426,부산광역시,외부방문자(b+c),294423.0
20220427,부산광역시,외부방문자(b+c),321026.0
20220428,부산광역시,외부방문자(b+c),333931.0
20220429,부산광역시,외부방문자(b+c),377986.0
20220430,부산광역시,외부방문자(b+c),522649.0
20220401,부산광역시,전체방문자(a+b+c),1732999.0
20220402,부산광역시,전체방문자(a+b+c),1767248.0
20220403,부산광역시,전체방문자(a+b+c),1687465.0
20220404,부산광역시,전체방문자(a+b+c),1700699.0
20220405,부산광역시,전체방문자(a+b+c),1693028.0
20220406,부산광역시,전체방문자(a+b+c),1710692.0
