기준년월,광역지자체,방문자 구분,방문자 수
20240901,대구광역시,현지인방문자(a),1068564.0
20240901,대구광역시,외지인방문자(b),306005.0
20240901,대구광역시,외국인방문자(c),1695.0
20240902,대구광역시,현지인방문자(a),1186748.0
20240902,대구광역시,외지인방문자(b),214620.0
20240902,대구광역시,외국인방문자(c),1713.0
20240903,대구광역시,현지인방문자(a),1186566.0
20240903,대구광역시,외지인방문자(b),223058.0
20240903,대구광역시,외국인방문자(c),1744.0
20240904,대구광역시,현지인방문자(a),1197500.0
20240904,대구광역시,외지인방문자(b),228452.0
20240904,대구광역시,외국인방문자(c),1801.0
20240905,대구광역시,현지인방문자(a),1189136.0
20240905,대구광역시,외지인방문자(b),232197.0
20240905,대구광역시,외국인방문자(c),1771.0
20240906,대구광역시,현지인방문자(a),1198222.0
20240906,대구광역시,외지인방문자(b),264478.0
20240906,대구광역시,외국인방문자(c),1698.0
20240907,대구광역시,현지인방문자(a),1109038.0
20240907,대구광역시,외지인방문자(b),368994.0
20240907,대구광역시,외국인방문자(c),1811.0
20240908,대구광역시,현지인방문자(a),1072526.0
20240908,대구광역시,외지인방문자(b),324653.0
20240908,대구광역시,외국인방문자(c),1700.0
20240909,대구광역시,현지인방문자(a),1182864.0
20240909,대구광역시,외지인방문자(b),232600.0
20240909,대구광역시,외국인방문자(c),1617.0
20240910,대구광역시,현지인방문자(a),1188176.0
20240910,대구광역시,외지인방문자(b),242109.0
20240910,대구광역시,외국인방문자(c),1561.0
20240911,대구광역시,현지인방문자(a),1191376.0
20240911,대구광역시,외지인방문자(b),244052.0
20240911,대구광역시,외국인방문자(c),1590.0
20240912,대구광역시,현지인방문자(a),1189181.0
20240912,대구광역시,외지인방문자(b),254712.0
20240912,대구광역시,외국인방문자(c),1575.0
20240913,대구광역시,현지인방문자(a),1222410.0
20240913,대구광역시,외지인방문자(b),314780.0
20240913,대구광역시,외국인방문자(c),1435.0
20240914,대구광역시,현지인방문자(a),1123812.0
20240914,대구광역시,외지인방문자(b),458010.0
20240914,대구광역시,외국인방문자(c),1403.0
20240915,대구광역시,현지인방문자(a),1043752.0
20240915,대구광역시,외지인방문자(b),550098.0
20240915,대구광역시,외국인방문자(c),1466.0
20240916,대구광역시,현지인방문자(a),959511.0
20240916,대구광역시,외지인방문자(b),599484.0
20240916,대구광역시,외국인방문자(c),1413.0
20240917,대구광역시,현지인방문자(a),932950.0
20240917,대구광역시,외지인방문자(b),672444.0
20240917,대구광역시,외국인방문자(c),1334.0
20240918,대구광역시,현지인방문자(a),1026669.0
20240918,대구광역시,외지인방문자(b),437738.0
20240918,대구광역시,외국인방문자(c),1245.0
20240919,대구광역시,현지인방문자(a),1178359.0
20240919,대구광역시,외지인방문자(b),285058.0
20240919,대구광역시,외국인방문자(c),1192.0
20240920,대구광역시,현지인방문자(a),1178090.0
20240920,대구광역시,외지인방문자(b),282198.0
20240920,대구광역시,외국인방문자(c),1266.0
20240921,대구광역시,현지인방문자(a),1088997.0
20240921,대구광역시,외지인방문자(b),339734.0
20240921,대구광역시,외국인방문자(c),1276.0
20240922,대구광역시,현지인방문자(a),1085791.0
20240922,대구광역시,외지인방문자(b),323071.0
20240922,대구광역시,외국인방문자(c),1329.0
20240923,대구광역시,현지인방문자(a),1181922.0
20240923,대구광역시,외지인방문자(b),261118.0
20240923,대구광역시,외국인방문자(c),1383.0
20240924,대구광역시,현지인방문자(a),1180008.0
20240924,대구광역시,외지인방문자(b),268908.0
20240924,대구광역시,외국인방문자(c),1441.0
20240925,대구광역시,현지인방문자(a),1189850.0
20240925,대구광역시,외지인방문자(b),273872.0
20240925,대구광역시,외국인방문자(c),1479.0
20240926,대구광역시,현지인방문자(a),1183486.0
20240926,대구광역시,외지인방문자(b),279342.0
20240926,대구광역시,외국인방문자(c),1536.0
20240927,대구광역시,현지인방문자(a),1199016.0
20240927,대구광역시,외지인방문자(b),312176.0
20240927,대구광역시,외국인방문자(c),1477.0
20240928,대구광역시,현지인방문자(a),1105674.0
20240928,대구광역시,외지인방문자(b),403652.0
20240928,대구광역시,외국인방문자(c),1486.0
20240929,대구광역시,현지인방문자(a),1072995.0
20240929,대구광역시,외지인방문자(b),357486.0
20240929,대구광역시,외국인방문자(c),1370.0
20240930,대구광역시,현지인방문자(a),1188022.0
20240930,대구광역시,외지인방문자(b),288494.0
20240930,대구광역시,외국인방문자(c),1283.0
20240901,대구광역시,외부방문자(b+c),307700.0
20240902,대구광역시,외부방문자(b+c),216333.0
20240903,대구광역시,외부방문자(b+c),224803.0
20240904,대구광역시,외부방문자(b+c),230253.0
20240905,대구광역시,외부방문자(b+c),233968.0
20240906,대구광역시,외부방문자(b+c),266176.0
20240907,대구광역시,외부방문자(b+c),370806.0
20240908,대구광역시,외부방문자(b+c),326353.0
20240909,대구광역시,외부방문자(b+c),234217.0
20240910,대구광역시,외부방문자(b+c),243670.0
20240911,대구광역시,외부방문자(b+c),245641.0
20240912,대구광역시,외부방문자(b+c),256287.0
20240913,대구광역시,외부방문자(b+c),316215.0
20240914,대구광역시,외부방문자(b+c),459413.0
20240915,대구광역시,외부방문자(b+c),551565.0
20240916,대구광역시,외부방문자(b+c),600897.0
20240917,대구광역시,외부방문자(b+c),673778.0
20240918,대구광역시,외부방문자(b+c),438983.0
20240919,대구광역시,외부방문자(b+c),286250.0
20240920,대구광역시,외부방문자(b+c),283464.0
20240921,대구광역시,외부방문자(b+c),341011.0
20240922,대구광역시,외부방문자(b+c),324400.0
20240923,대구광역시,외부방문자(b+c),262500.0
20240924,대구광역시,외부방문자(b+c),270349.0
20240925,대구광역시,외부방문자(b+c),275351.0
20240926,대구광역시,외부방문자(b+c),280878.0
20240927,대구광역시,외부방문자(b+c),313653.0
20240928,대구광역시,외부방문자(b+c),405137.0
20240929,대구광역시,외부방문자(b+c),358857.0
20240930,대구광역시,외부방문자(b+c),289777.0
20240901,대구광역시,전체방문자(a+b+c),1376264.0
20240902,대구광역시,전체방문자(a+b+c),1403082.0
20240903,대구광역시,전체방문자(a+b+c),1411369.0
20240904,대구광역시,전체방문자(a+b+c),1427754.0
20240905,대구광역시,전체방문자(a+b+c),1423104.0
20240906,대구광역시,전체방문자(a+b+c),1464397.0
20240907,대구광역시,전체방문자(a+b+c),1479844.0
20240908,대구광역시,전체방문자(a+b+c),1398879.0
20240909,대구광역시,전체방문자(a+b+c),1417080.0
20240910,대구광역시,전체방문자(a+b+c),1431846.0
