기준년월,광역지자체,방문자 구분,방문자 수
20230901,대전광역시,현지인방문자(a),718196.0
20230901,대전광역시,외지인방문자(b),206864.0
20230901,대전광역시,외국인방문자(c),812.0
20230902,대전광역시,현지인방문자(a),645267.0
20230902,대전광역시,외지인방문자(b),289916.0
20230902,대전광역시,외국인방문자(c),761.0
20230903,대전광역시,현지인방문자(a),630074.0
20230903,대전광역시,외지인방문자(b),250156.0
20230903,대전광역시,외국인방문자(c),801.0
20230904,대전광역시,현지인방문자(a),702544.0
20230904,대전광역시,외지인방문자(b),190022.0
20230904,대전광역시,외국인방문자(c),827.0
20230905,대전광역시,현지인방문자(a),707830.0
20230905,대전광역시,외지인방문자(b),199252.0
20230905,대전광역시,외국인방문자(c),849.0
20230906,대전광역시,현지인방문자(a),708050.0
20230906,대전광역시,외지인방문자(b),201352.0
20230906,대전광역시,외국인방문자(c),872.0
20230907,대전광역시,현지인방문자(a),710808.0
20230907,대전광역시,외지인방문자(b),205642.0
20230907,대전광역시,외국인방문자(c),839.0
20230908,대전광역시,현지인방문자(a),714700.0
20230908,대전광역시,외지인방문자(b),230062.0
20230908,대전광역시,외국인방문자(c),770.0
20230909,대전광역시,현지인방문자(a),647168.0
20230909,대전광역시,외지인방문자(b),310856.0
20230909,대전광역시,외국인방문자(c),675.0
20230910,대전광역시,현지인방문자(a),626322.0
20230910,대전광역시,외지인방문자(b),266609.0
20230910,대전광역시,외국인방문자(c),693.0
20230911,대전광역시,현지인방문자(a),707340.0
20230911,대전광역시,외지인방문자(b),207809.0
20230911,대전광역시,외국인방문자(c),777.0
20230912,대전광역시,현지인방문자(a),705558.0
20230912,대전광역시,외지인방문자(b),212646.0
20230912,대전광역시,외국인방문자(c),772.0
20230913,대전광역시,현지인방문자(a),696262.0
20230913,대전광역시,외지인방문자(b),209279.0
20230913,대전광역시,외국인방문자(c),782.0
20230914,대전광역시,현지인방문자(a),702520.0
20230914,대전광역시,외지인방문자(b),217770.0
20230914,대전광역시,외국인방문자(c),823.0
20230915,대전광역시,현지인방문자(a),705880.0
20230915,대전광역시,외지인방문자(b),239704.0
20230915,대전광역시,외국인방문자(c),750.0
