기준년월,광역지자체,방문자 구분,방문자 수
20230601,광주광역시,현지인방문자(a),697067.0
20230601,광주광역시,외지인방문자(b),120617.0
20230601,광주광역시,외국인방문자(c),293.0
20230602,광주광역시,현지인방문자(a),713587.0
20230602,광주광역시,외지인방문자(b),149160.0
20230602,광주광역시,외국인방문자(c),302.0
20230603,광주광역시,현지인방문자(a),656352.0
20230603,광주광역시,외지인방문자(b),213196.0
20230603,광주광역시,외국인방문자(c),329.0
20230604,광주광역시,현지인방문자(a),624841.0
20230604,광주광역시,외지인방문자(b),183102.0
20230604,광주광역시,외국인방문자(c),309.0
20230605,광주광역시,현지인방문자(a),689171.0
20230605,광주광역시,외지인방문자(b),163874.0
20230605,광주광역시,외국인방문자(c),350.0
20230606,광주광역시,현지인방문자(a),634196.0
20230606,광주광역시,외지인방문자(b),156482.0
20230606,광주광역시,외국인방문자(c),313.0
20230607,광주광역시,현지인방문자(a),705719.0
20230607,광주광역시,외지인방문자(b),131218.0
20230607,광주광역시,외국인방문자(c),357.0
20230608,광주광역시,현지인방문자(a),700648.0
20230608,광주광역시,외지인방문자(b),137165.0
20230608,광주광역시,외국인방문자(c),371.0
20230609,광주광역시,현지인방문자(a),710129.0
20230609,광주광역시,외지인방문자(b),160436.0
20230609,광주광역시,외국인방문자(c),403.0
20230610,광주광역시,현지인방문자(a),659894.0
20230610,광주광역시,외지인방문자(b),217984.0
20230610,광주광역시,외국인방문자(c),366.0
20230611,광주광역시,현지인방문자(a),631750.0
20230611,광주광역시,외지인방문자(b),180596.0
20230611,광주광역시,외국인방문자(c),347.0
20230612,광주광역시,현지인방문자(a),700070.0
20230612,광주광역시,외지인방문자(b),141830.0
20230612,광주광역시,외국인방문자(c),382.0
20230613,광주광역시,현지인방문자(a),700794.0
20230613,광주광역시,외지인방문자(b),145733.0
20230613,광주광역시,외국인방문자(c),346.0
20230614,광주광역시,현지인방문자(a),707920.0
20230614,광주광역시,외지인방문자(b),146472.0
20230614,광주광역시,외국인방문자(c),352.0
20230615,광주광역시,현지인방문자(a),701802.0
20230615,광주광역시,외지인방문자(b),153590.0
20230615,광주광역시,외국인방문자(c),381.0
20230616,광주광역시,현지인방문자(a),711046.0
20230616,광주광역시,외지인방문자(b),182819.0
20230616,광주광역시,외국인방문자(c),346.0
20230617,광주광역시,현지인방문자(a),657178.0
20230617,광주광역시,외지인방문자(b),246060.0
20230617,광주광역시,외국인방문자(c),305.0
20230618,광주광역시,현지인방문자(a),633871.0
20230618,광주광역시,외지인방문자(b),199930.0
20230618,광주광역시,외국인방문자(c),296.0
20230619,광주광역시,현지인방문자(a),695586.0
20230619,광주광역시,외지인방문자(b),159926.0
20230619,광주광역시,외국인방문자(c),336.0
20230620,광주광역시,현지인방문자(a),693777.0
20230620,광주광역시,외지인방문자(b),162432.0
20230620,광주광역시,외국인방문자(c),343.0
20230621,광주광역시,현지인방문자(a),700808.0
20230621,광주광역시,외지인방문자(b),165904.0
20230621,광주광역시,외국인방문자(c),353.0
20230622,광주광역시,현지인방문자(a),696892.0
20230622,광주광역시,외지인방문자(b),172277.0
20230622,광주광역시,외국인방문자(c),335.0
20230623,광주광역시,현지인방문자(a),702905.0
20230623,광주광역시,외지인방문자(b),200361.0
20230623,광주광역시,외국인방문자(c),350.0
20230624,광주광역시,현지인방문자(a),652575.0
20230624,광주광역시,외지인방문자(b),255090.0
20230624,광주광역시,외국인방문자(c),359.0
20230625,광주광역시,현지인방문자(a),621932.0
20230625,광주광역시,외지인방문자(b),208327.0
20230625,광주광역시,외국인방문자(c),360.0
20230626,광주광역시,현지인방문자(a),674331.0
20230626,광주광역시,외지인방문자(b),171654.0
20230626,광주광역시,외국인방문자(c),382.0
20230627,광주광역시,현지인방문자(a),688282.0
20230627,광주광역시,외지인방문자(b),176516.0
20230627,광주광역시,외국인방문자(c),393.0
20230628,광주광역시,현지인방문자(a),698988.0
20230628,광주광역시,외지인방문자(b),175721.0
20230628,광주광역시,외국인방문자(c),395.0
20230629,광주광역시,현지인방문자(a),683176.0
20230629,광주광역시,외지인방문자(b),176004.0
20230629,광주광역시,외국인방문자(c),379.0
20230630,광주광역시,현지인방문자(a),697568.0
20230630,광주광역시,외지인방문자(b),200046.0
20230630,광주광역시,외국인방문자(c),363.0
20230601,광주광역시,외부방문자(b+c),120910.0
20230602,광주광역시,외부방문자(b+c),149462.0
20230603,광주광역시,외부방문자(b+c),213524.0
20230604,광주광역시,외부방문자(b+c),183411.0
20230605,광주광역시,외부방문자(b+c),164224.0
20230606,광주광역시,외부방문자(b+c),156795.0
20230607,광주광역시,외부방문자(b+c),131576.0
20230608,광주광역시,외부방문자(b+c),137536.0
20230609,광주광역시,외부방문자(b+c),160840.0
20230610,광주광역시,외부방문자(b+c),218350.0
20230611,광주광역시,외부방문자(b+c),180943.0
20230612,광주광역시,외부방문자(b+c),142213.0
20230613,광주광역시,외부방문자(b+c),146079.0
20230614,광주광역시,외부방문자(b+c),146824.0
20230615,광주광역시,외부방문자(b+c),153972.0
20230616,광주광역시,외부방문자(b+c),183165.0
20230617,광주광역시,외부방문자(b+c),246365.0
20230618,광주광역시,외부방문자(b+c),200227.0
20230619,광주광역시,외부방문자(b+c),160262.0
20230620,광주광역시,외부방문자(b+c),162774.0
20230621,광주광역시,외부방문자(b+c),166257.0
20230622,광주광역시,외부방문자(b+c),172612.0
20230623,광주광역시,외부방문자(b+c),200711.0
20230624,광주광역시,외부방문자(b+c),255449.0
20230625,광주광역시,외부방문자(b+c),208687.0
20230626,광주광역시,외부방문자(b+c),172036.0
20230627,광주광역시,외부방문자(b+c),176909.0
20230628,광주광역시,외부방문자(b+c),176116.0
20230629,광주광역시,외부방문자(b+c),176384.0
20230630,광주광역시,외부방문자(b+c),200409.0
20230601,광주광역시,전체방문자(a+b+c),817977.0
20230602,광주광역시,전체방문자(a+b+c),863049.0
20230603,광주광역시,전체방문자(a+b+c),869876.0
20230604,광주광역시,전체방문자(a+b+c),808252.0
20230605,광주광역시,전체방문자(a+b+c),853395.0
20230606,광주광역시,전체방문자(a+b+c),790991.0
20230607,광주광역시,전체방문자(a+b+c),837295.0
20230608,광주광역시,전체방문자(a+b+c),838183.0
20230609,광주광역시,전체방문자(a+b+c),870969.0
20230610,광주광역시,전체방문자(a+b+c),878243.0
20230611,광주광역시,전체방문자(a+b+c),812693.0
20230612,광주광역시,전체방문자(a+b+c),842283.0
20230613,광주광역시,전체방문자(a+b+c),846874.0
20230614,광주광역시,전체방문자(a+b+c),854744.0
20230615,광주광역시,전체방문자(a+b+c),855774.0
