기준년월,광역지자체,방문자 구분,방문자 수
20231101,서울특별시,현지인방문자(a),4763248.0
20231101,서울특별시,외지인방문자(b),1280475.0
20231101,서울특별시,외국인방문자(c),37440.0
20231102,서울특별시,현지인방문자(a),4770871.0
20231102,서울특별시,외지인방문자(b),1356418.0
20231102,서울특별시,외국인방문자(c),39578.0
20231103,서울특별시,현지인방문자(a),4746584.0
20231103,서울특별시,외지인방문자(b),1497524.0
20231103,서울특별시,외국인방문자(c),42331.0
20231104,서울특별시,현지인방문자(a),4191005.0
20231104,서울특별시,외지인방문자(b),1916852.0
20231104,서울특별시,외국인방문자(c),42354.0
20231105,서울특별시,현지인방문자(a),3996349.0
20231105,서울특별시,외지인방문자(b),1504160.0
20231105,서울특별시,외국인방문자(c),39468.0
20231106,서울특별시,현지인방문자(a),4600614.0
20231106,서울특별시,외지인방문자(b),1274133.0
20231106,서울특별시,외국인방문자(c),37137.0
20231107,서울특별시,현지인방문자(a),4725273.0
20231107,서울특별시,외지인방문자(b),1391880.0
20231107,서울특별시,외국인방문자(c),37059.0
20231108,서울특별시,현지인방문자(a),4776586.0
20231108,서울특별시,외지인방문자(b),1447698.0
20231108,서울특별시,외국인방문자(c),38334.0
20231109,서울특별시,현지인방문자(a),4720804.0
20231109,서울특별시,외지인방문자(b),1464774.0
20231109,서울특별시,외국인방문자(c),38818.0
20231110,서울특별시,현지인방문자(a),4727090.0
20231110,서울특별시,외지인방문자(b),1610420.0
20231110,서울특별시,외국인방문자(c),39957.0
20231111,서울특별시,현지인방문자(a),4107568.0
20231111,서울특별시,외지인방문자(b),2020470.0
20231111,서울특별시,외국인방문자(c),39711.0
20231112,서울특별시,현지인방문자(a),3974677.0
20231112,서울특별시,외지인방문자(b),1613328.0
20231112,서울특별시,외국인방문자(c),37535.0
20231113,서울특별시,현지인방문자(a),4660786.0
20231113,서울특별시,외지인방문자(b),1416492.0
20231113,서울특별시,외국인방문자(c),36285.0
20231114,서울특별시,현지인방문자(a),4726771.0
20231114,서울특별시,외지인방문자(b),1465415.0
20231114,서울특별시,외국인방문자(c),35395.0
20231115,서울특별시,현지인방문자(a),4782099.0
20231115,서울특별시,외지인방문자(b),1519836.0
20231115,서울특별시,외국인방문자(c),35297.0
20231116,서울특별시,현지인방문자(a),4457688.0
20231116,서울특별시,외지인방문자(b),1454134.0
20231116,서울특별시,외국인방문자(c),35857.0
20231117,서울특별시,현지인방문자(a),4680739.0
20231117,서울특별시,외지인방문자(b),1704521.0
20231117,서울특별시,외국인방문자(c),38269.0
20231118,서울특별시,현지인방문자(a),4108128.0
20231118,서울특별시,외지인방문자(b),2081628.0
20231118,서울특별시,외국인방문자(c),39347.0
20231119,서울특별시,현지인방문자(a),4018952.0
20231119,서울특별시,외지인방문자(b),1742212.0
20231119,서울특별시,외국인방문자(c),37746.0
20231120,서울특별시,현지인방문자(a),4702036.0
20231120,서울특별시,외지인방문자(b),1526112.0
20231120,서울특별시,외국인방문자(c),35406.0
20231121,서울특별시,현지인방문자(a),4750512.0
20231121,서울특별시,외지인방문자(b),1563877.0
20231121,서울특별시,외국인방문자(c),33383.0
20231122,서울특별시,현지인방문자(a),4766408.0
20231122,서울특별시,외지인방문자(b),1600704.0
20231122,서울특별시,외국인방문자(c),33336.0
20231123,서울특별시,현지인방문자(a),4721150.0
20231123,서울특별시,외지인방문자(b),1639960.0
20231123,서울특별시,외국인방문자(c),35867.0
20231124,서울특별시,현지인방문자(a),4697550.0
20231124,서울특별시,외지인방문자(b),1786722.0
20231124,서울특별시,외국인방문자(c),37543.0
20231125,서울특별시,현지인방문자(a),4123315.0
20231125,서울특별시,외지인방문자(b),2165586.0
20231125,서울특별시,외국인방문자(c),37466.0
20231126,서울특별시,현지인방문자(a),4002586.0
20231126,서울특별시,외지인방문자(b),1795808.0
20231126,서울특별시,외국인방문자(c),34604.0
20231127,서울특별시,현지인방문자(a),4646282.0
20231127,서울특별시,외지인방문자(b),1563272.0
20231127,서울특별시,외국인방문자(c),31138.0
20231128,서울특별시,현지인방문자(a),4703405.0
20231128,서울특별시,외지인방문자(b),1631042.0
20231128,서울특별시,외국인방문자(c),29623.0
20231129,서울특별시,현지인방문자(a),4725886.0
20231129,서울특별시,외지인방문자(b),1651534.0
20231129,서울특별시,외국인방문자(c),28972.0
20231130,서울특별시,현지인방문자(a),4715974.0
20231130,서울특별시,외지인방문자(b),1670260.0
20231130,서울특별시,외국인방문자(c),29262.0
20231101,서울특별시,외부방문자(b+c),1317915.0
20231102,서울특별시,외부방문자(b+c),1395996.0
20231103,서울특별시,외부방문자(b+c),1539855.0
20231104,서울특별시,외부방문자(b+c),1959206.0
20231105,서울특별시,외부방문자(b+c),1543628.0
20231106,서울특별시,외부방문자(b+c),1311270.0
20231107,서울특별시,외부방문자(b+c),1428939.0
20231108,서울특별시,외부방문자(b+c),1486032.0
20231109,서울특별시,외부방문자(b+c),1503592.0
20231110,서울특별시,외부방문자(b+c),1650377.0
20231111,서울특별시,외부방문자(b+c),2060181.0
20231112,서울특별시,외부방문자(b+c),1650863.0
20231113,서울특별시,외부방문자(b+c),1452777.0
20231114,서울특별시,외부방문자(b+c),1500810.0
20231115,서울특별시,외부방문자(b+c),1555133.0
20231116,서울특별시,외부방문자(b+c),1489991.0
20231117,서울특별시,외부방문자(b+c),1742790.0
20231118,서울특별시,외부방문자(b+c),2120975.0
20231119,서울특별시,외부방문자(b+c),1779959.0
20231120,서울특별시,외부방문자(b+c),1561518.0
20231121,서울특별시,외부방문자(b+c),1597260.0
20231122,서울특별시,외부방문자(b+c),1634040.0
20231123,서울특별시,외부방문자(b+c),1675827.0
20231124,서울특별시,외부방문자(b+c),1824265.0
20231125,서울특별시,외부방문자(b+c),2203053.0
20231126,서울특별시,외부방문자(b+c),1830412.0
20231127,서울특별시,외부방문자(b+c),1594409.0
20231128,서울특별시,외부방문자(b+c),1660665.0
20231129,서울특별시,외부방문자(b+c),1680507.0
20231130,서울특별시,외부방문자(b+c),1699522.0
20231101,서울특별시,전체방문자(a+b+c),6081163.0
20231102,서울특별시,전체방문자(a+b+c),6166867.0
20231103,서울특별시,전체방문자(a+b+c),6286439.0
20231104,서울특별시,전체방문자(a+b+c),6150211.0
20231105,서울특별시,전체방문자(a+b+c),5539977.0
20231106,서울특별시,전체방문자(a+b+c),5911883.0
20231107,서울특별시,전체방문자(a+b+c),6154212.0
20231108,서울특별시,전체방문자(a+b+c),6262619.0
20231109,서울특별시,전체방문자(a+b+c),6224396.0
20231110,서울특별시,전체방문자(a+b+c),6377466.0
20231111,서울특별시,전체방문자(a+b+c),6167749.0
20231112,서울특별시,전체방문자(a+b+c),5625540.0
20231113,서울특별시,전체방문자(a+b+c),6113563.0
