기준년월,광역지자체,방문자 구분,방문자 수
20230301,부산광역시,현지인방문자(a),1483100.0
20230301,부산광역시,외지인방문자(b),391660.0
20230301,부산광역시,외국인방문자(c),689.0
20230302,부산광역시,현지인방문자(a),1619026.0
20230302,부산광역시,외지인방문자(b),334642.0
20230302,부산광역시,외국인방문자(c),697.0
20230303,부산광역시,현지인방문자(a),1632029.0
20230303,부산광역시,외지인방문자(b),371444.0
20230303,부산광역시,외국인방문자(c),728.0
20230304,부산광역시,현지인방문자(a),1526952.0
20230304,부산광역시,외지인방문자(b),487606.0
20230304,부산광역시,외국인방문자(c),790.0
20230305,부산광역시,현지인방문자(a),1476772.0
20230305,부산광역시,외지인방문자(b),456614.0
20230305,부산광역시,외국인방문자(c),775.0
20230306,부산광역시,현지인방문자(a),1613654.0
20230306,부산광역시,외지인방문자(b),345244.0
20230306,부산광역시,외국인방문자(c),808.0
20230307,부산광역시,현지인방문자(a),1612919.0
20230307,부산광역시,외지인방문자(b),347420.0
20230307,부산광역시,외국인방문자(c),778.0
20230308,부산광역시,현지인방문자(a),1616734.0
20230308,부산광역시,외지인방문자(b),354218.0
20230308,부산광역시,외국인방문자(c),781.0
20230309,부산광역시,현지인방문자(a),1609170.0
20230309,부산광역시,외지인방문자(b),361826.0
20230309,부산광역시,외국인방문자(c),795.0
20230310,부산광역시,현지인방문자(a),1639281.0
20230310,부산광역시,외지인방문자(b),411310.0
20230310,부산광역시,외국인방문자(c),810.0
20230311,부산광역시,현지인방문자(a),1527659.0
20230311,부산광역시,외지인방문자(b),532220.0
20230311,부산광역시,외국인방문자(c),840.0
20230312,부산광역시,현지인방문자(a),1427206.0
20230312,부산광역시,외지인방문자(b),466445.0
20230312,부산광역시,외국인방문자(c),865.0
20230313,부산광역시,현지인방문자(a),1595290.0
20230313,부산광역시,외지인방문자(b),370416.0
20230313,부산광역시,외국인방문자(c),850.0
20230314,부산광역시,현지인방문자(a),1604740.0
20230314,부산광역시,외지인방문자(b),371276.0
20230314,부산광역시,외국인방문자(c),887.0
20230315,부산광역시,현지인방문자(a),1614746.0
20230315,부산광역시,외지인방문자(b),374710.0
20230315,부산광역시,외국인방문자(c),936.0
20230316,부산광역시,현지인방문자(a),1611578.0
20230316,부산광역시,외지인방문자(b),385686.0
20230316,부산광역시,외국인방문자(c),942.0
20230317,부산광역시,현지인방문자(a),1625778.0
20230317,부산광역시,외지인방문자(b),425212.0
20230317,부산광역시,외국인방문자(c),1010.0
20230318,부산광역시,현지인방문자(a),1524467.0
20230318,부산광역시,외지인방문자(b),552685.0
20230318,부산광역시,외국인방문자(c),1048.0
20230319,부산광역시,현지인방문자(a),1471320.0
20230319,부산광역시,외지인방문자(b),515918.0
20230319,부산광역시,외국인방문자(c),1092.0
20230320,부산광역시,현지인방문자(a),1608264.0
20230320,부산광역시,외지인방문자(b),394292.0
20230320,부산광역시,외국인방문자(c),1073.0
20230321,부산광역시,현지인방문자(a),1603220.0
20230321,부산광역시,외지인방문자(b),389756.0
20230321,부산광역시,외국인방문자(c),1001.0
20230322,부산광역시,현지인방문자(a),1614991.0
20230322,부산광역시,외지인방문자(b),389274.0
20230322,부산광역시,외국인방문자(c),1147.0
20230323,부산광역시,현지인방문자(a),1577244.0
20230323,부산광역시,외지인방문자(b),388080.0
20230323,부산광역시,외국인방문자(c),1396.0
20230324,부산광역시,현지인방문자(a),1619380.0
20230324,부산광역시,외지인방문자(b),440839.0
20230324,부산광역시,외국인방문자(c),1308.0
20230325,부산광역시,현지인방문자(a),1517663.0
20230325,부산광역시,외지인방문자(b),573066.0
20230325,부산광역시,외국인방문자(c),1304.0
20230326,부산광역시,현지인방문자(a),1453602.0
20230326,부산광역시,외지인방문자(b),532312.0
20230326,부산광역시,외국인방문자(c),1451.0
20230327,부산광역시,현지인방문자(a),1604502.0
20230327,부산광역시,외지인방문자(b),418446.0
20230327,부산광역시,외국인방문자(c),993.0
20230328,부산광역시,현지인방문자(a),1600204.0
20230328,부산광역시,외지인방문자(b),416804.0
20230328,부산광역시,외국인방문자(c),1409.0
20230329,부산광역시,현지인방문자(a),1609318.0
20230329,부산광역시,외지인방문자(b),419923.0
20230329,부산광역시,외국인방문자(c),1322.0
20230330,부산광역시,현지인방문자(a),1604064.0
20230330,부산광역시,외지인방문자(b),431942.0
20230330,부산광역시,외국인방문자(c),1410.0
20230331,부산광역시,현지인방문자(a),1629274.0
20230331,부산광역시,외지인방문자(b),477264.0
20230331,부산광역시,외국인방문자(c),1431.0
20230301,부산광역시,외부방문자(b+c),392349.0
20230302,부산광역시,외부방문자(b+c),335339.0
20230303,부산광역시,외부방문자(b+c),372172.0
20230304,부산광역시,외부방문자(b+c),488396.0
20230305,부산광역시,외부방문자(b+c),457388.0
20230306,부산광역시,외부방문자(b+c),346052.0
20230307,부산광역시,외부방문자(b+c),348199.0
20230308,부산광역시,외부방문자(b+c),354998.0
20230309,부산광역시,외부방문자(b+c),362622.0
20230310,부산광역시,외부방문자(b+c),412119.0
20230311,부산광역시,외부방문자(b+c),533061.0
20230312,부산광역시,외부방문자(b+c),467310.0
20230313,부산광역시,외부방문자(b+c),371266.0
20230314,부산광역시,외부방문자(b+c),372164.0
20230315,부산광역시,외부방문자(b+c),375646.0
20230316,부산광역시,외부방문자(b+c),386628.0
20230317,부산광역시,외부방문자(b+c),426221.0
20230318,부산광역시,외부방문자(b+c),553733.0
20230319,부산광역시,외부방문자(b+c),517010.0
20230320,부산광역시,외부방문자(b+c),395365.0
20230321,부산광역시,외부방문자(b+c),390757.0
20230322,부산광역시,외부방문자(b+c),390420.0
20230323,부산광역시,외부방문자(b+c),389476.0
20230324,부산광역시,외부방문자(b+c),442147.0
20230325,부산광역시,외부방문자(b+c),574369.0
20230326,부산광역시,외부방문자(b+c),533762.0
20230327,부산광역시,외부방문자(b+c),419439.0
20230328,부산광역시,외부방문자(b+c),418213.0
20230329,부산광역시,외부방문자(b+c),421245.0
20230330,부산광역시,외부방문자(b+c),433352.0
20230331,부산광역시,외부방문자(b+c),478694.0
20230301,부산광역시,전체방문자(a+b+c),1875450.0
20230302,부산광역시,전체방문자(a+b+c),1954365.0
20230303,부산광역시,전체방문자(a+b+c),2004201.0
20230304,부산광역시,전체방문자(a+b+c),2015348.0
20230305,부산광역시,전체방문자(a+b+c),1934161.0
20230306,부산광역시,전체방문자(a+b+c),1959706.0
20230307,부산광역시,전체방문자(a+b+c),1961118.0
20230308,부산광역시,전체방문자(a+b+c),1971732.0
20230309,부산광역시,전체방문자(a+b+c),1971792.0
20230310,부산광역시,전체방문자(a+b+c),2051400.0
20230311,부산광역시,전체방문자(a+b+c),2060720.0
20230312,부산광역시,전체방문자(a+b+c),1894516.0
20230313,부산광역시,전체방문자(a+b+c),1966555.0
20230314,부산광역시,전체방문자(a+b+c),1976903.0
20230315,부산광역시,전체방문자(a+b+c),1990392.0
20230316,부산광역시,전체방문자(a+b+c),1998206.0
20230317,부산광역시,전체방문자(a+b+c),2051999.0
20230318,부산광역시,전체방문자(a+b+c),2078200.0
20230319,부산광역시,전체방문자(a+b+c),1988329.0
20230320,부산광역시,전체방문자(a+b+c),2003629.0
20230321,부산광역시,전체방문자(a+b+c),1993978.0
20230322,부산광역시,전체방문자(a+b+c),2005411.0
20230323,부산광역시,전체방문자(a+b+c),1966720.0
20230324,부산광역시,전체방문자(a+b+c),2061527.0
20230325,부산광역시,전체방문자(a+b+c),2092032.0
20230326,부산광역시,전체방문자(a+b+c),1987365.0
20230327,부산광역시,전체방문자(a+b+c),2023941.0
20230328,부산광역시,전체방문자(a+b+c),2018417.0
20230329,부산광역시,전체방문자(a+b+c),2030562.0
20230330,부산광역시,전체방문자(a+b+c),2037416.0
20230331,부산광역시,전체방문자(a+b+c),2107969.0
