기준년월,광역지자체,방문자 구분,방문자 수
20230201,부산광역시,현지인방문자(a),1480570.0
20230201,부산광역시,외지인방문자(b),257932.0
20230201,부산광역시,외국인방문자(c),444.0
20230202,부산광역시,현지인방문자(a),1484682.0
20230202,부산광역시,외지인방문자(b),270165.0
20230202,부산광역시,외국인방문자(c),475.0
20230203,부산광역시,현지인방문자(a),1506785.0
20230203,부산광역시,외지인방문자(b),308546.0
20230203,부산광역시,외국인방문자(c),470.0
20230204,부산광역시,현지인방문자(a),1509907.0
20230204,부산광역시,외지인방문자(b),459140.0
20230204,부산광역시,외국인방문자(c),528.0
20230205,부산광역시,현지인방문자(a),1459178.0
20230205,부산광역시,외지인방문자(b),420102.0
20230205,부산광역시,외국인방문자(c),494.0
20230206,부산광역시,현지인방문자(a),1602864.0
20230206,부산광역시,외지인방문자(b),312784.0
20230206,부산광역시,외국인방문자(c),559.0
20230207,부산광역시,현지인방문자(a),1611208.0
20230207,부산광역시,외지인방문자(b),319470.0
20230207,부산광역시,외국인방문자(c),558.0
20230208,부산광역시,현지인방문자(a),1631553.0
20230208,부산광역시,외지인방문자(b),329032.0
20230208,부산광역시,외국인방문자(c),536.0
20230209,부산광역시,현지인방문자(a),1605916.0
20230209,부산광역시,외지인방문자(b),333644.0
20230209,부산광역시,외국인방문자(c),540.0
20230210,부산광역시,현지인방문자(a),1624000.0
20230210,부산광역시,외지인방문자(b),374654.0
20230210,부산광역시,외국인방문자(c),569.0
20230211,부산광역시,현지인방문자(a),1506236.0
20230211,부산광역시,외지인방문자(b),507826.0
20230211,부산광역시,외국인방문자(c),598.0
20230212,부산광역시,현지인방문자(a),1429124.0
20230212,부산광역시,외지인방문자(b),462738.0
20230212,부산광역시,외국인방문자(c),579.0
20230213,부산광역시,현지인방문자(a),1568469.0
20230213,부산광역시,외지인방문자(b),346269.0
20230213,부산광역시,외국인방문자(c),584.0
20230214,부산광역시,현지인방문자(a),1584912.0
20230214,부산광역시,외지인방문자(b),360654.0
20230214,부산광역시,외국인방문자(c),605.0
20230215,부산광역시,현지인방문자(a),1590344.0
20230215,부산광역시,외지인방문자(b),363272.0
20230215,부산광역시,외국인방문자(c),646.0
20230216,부산광역시,현지인방문자(a),1448388.0
20230216,부산광역시,외지인방문자(b),332132.0
20230216,부산광역시,외국인방문자(c),647.0
20230217,부산광역시,현지인방문자(a),1560447.0
20230217,부산광역시,외지인방문자(b),409227.0
20230217,부산광역시,외국인방문자(c),607.0
20230218,부산광역시,현지인방문자(a),1466552.0
20230218,부산광역시,외지인방문자(b),531198.0
20230218,부산광역시,외국인방문자(c),603.0
20230219,부산광역시,현지인방문자(a),1445406.0
20230219,부산광역시,외지인방문자(b),507164.0
20230219,부산광역시,외국인방문자(c),597.0
20230220,부산광역시,현지인방문자(a),1575266.0
20230220,부산광역시,외지인방문자(b),383176.0
20230220,부산광역시,외국인방문자(c),671.0
20230221,부산광역시,현지인방문자(a),1574892.0
20230221,부산광역시,외지인방문자(b),383803.0
20230221,부산광역시,외국인방문자(c),653.0
20230222,부산광역시,현지인방문자(a),1596914.0
20230222,부산광역시,외지인방문자(b),387356.0
20230222,부산광역시,외국인방문자(c),647.0
20230223,부산광역시,현지인방문자(a),1586008.0
20230223,부산광역시,외지인방문자(b),407484.0
20230223,부산광역시,외국인방문자(c),703.0
20230224,부산광역시,현지인방문자(a),1610102.0
20230224,부산광역시,외지인방문자(b),454912.0
20230224,부산광역시,외국인방문자(c),722.0
20230225,부산광역시,현지인방문자(a),1498458.0
20230225,부산광역시,외지인방문자(b),578064.0
20230225,부산광역시,외국인방문자(c),698.0
20230226,부산광역시,현지인방문자(a),1431374.0
20230226,부산광역시,외지인방문자(b),546108.0
20230226,부산광역시,외국인방문자(c),669.0
20230227,부산광역시,현지인방문자(a),1576880.0
20230227,부산광역시,외지인방문자(b),432208.0
20230227,부산광역시,외국인방문자(c),651.0
20230228,부산광역시,현지인방문자(a),1594134.0
20230228,부산광역시,외지인방문자(b),442715.0
20230228,부산광역시,외국인방문자(c),678.0
20230201,부산광역시,외부방문자(b+c),258376.0
20230202,부산광역시,외부방문자(b+c),270640.0
20230203,부산광역시,외부방문자(b+c),309016.0
20230204,부산광역시,외부방문자(b+c),459669.0
20230205,부산광역시,외부방문자(b+c),420596.0
20230206,부산광역시,외부방문자(b+c),313344.0
20230207,부산광역시,외부방문자(b+c),320027.0
20230208,부산광역시,외부방문자(b+c),329567.0
20230209,부산광역시,외부방문자(b+c),334184.0
20230210,부산광역시,외부방문자(b+c),375223.0
20230211,부산광역시,외부방문자(b+c),508423.0
20230212,부산광역시,외부방문자(b+c),463318.0
20230213,부산광역시,외부방문자(b+c),346853.0
20230214,부산광역시,외부방문자(b+c),361259.0
20230215,부산광역시,외부방문자(b+c),363918.0
20230216,부산광역시,외부방문자(b+c),332779.0
20230217,부산광역시,외부방문자(b+c),409834.0
20230218,부산광역시,외부방문자(b+c),531801.0
20230219,부산광역시,외부방문자(b+c),507761.0
20230220,부산광역시,외부방문자(b+c),383847.0
20230221,부산광역시,외부방문자(b+c),384456.0
20230222,부산광역시,외부방문자(b+c),388003.0
20230223,부산광역시,외부방문자(b+c),408187.0
20230224,부산광역시,외부방문자(b+c),455635.0
20230225,부산광역시,외부방문자(b+c),578761.0
20230226,부산광역시,외부방문자(b+c),546777.0
20230227,부산광역시,외부방문자(b+c),432859.0
20230228,부산광역시,외부방문자(b+c),443393.0
20230201,부산광역시,전체방문자(a+b+c),1738946.0
20230202,부산광역시,전체방문자(a+b+c),1755323.0
20230203,부산광역시,전체방문자(a+b+c),1815801.0
20230204,부산광역시,전체방문자(a+b+c),1969576.0
20230205,부산광역시,전체방문자(a+b+c),1879774.0
20230206,부산광역시,전체방문자(a+b+c),1916207.0
20230207,부산광역시,전체방문자(a+b+c),1931235.0
20230208,부산광역시,전체방문자(a+b+c),1961120.0
20230209,부산광역시,전체방문자(a+b+c),1940100.0
20230210,부산광역시,전체방문자(a+b+c),1999223.0
20230211,부산광역시,전체방문자(a+b+c),2014658.0
20230212,부산광역시,전체방문자(a+b+c),1892441.0
20230213,부산광역시,전체방문자(a+b+c),1915322.0
20230214,부산광역시,전체방문자(a+b+c),1946171.0
20230215,부산광역시,전체방문자(a+b+c),1954262.0
