기준년월,광역지자체,방문자 구분,방문자 수
20230501,서울특별시,현지인방문자(a),4703461.0
20230501,서울특별시,외지인방문자(b),1256759.0
20230501,서울특별시,외국인방문자(c),25505.0
20230502,서울특별시,현지인방문자(a),5232374.0
20230502,서울특별시,외지인방문자(b),1273528.0
20230502,서울특별시,외국인방문자(c),25833.0
20230503,서울특별시,현지인방문자(a),5264186.0
20230503,서울특별시,외지인방문자(b),1343251.0
20230503,서울특별시,외국인방문자(c),26886.0
20230504,서울특별시,현지인방문자(a),5237911.0
20230504,서울특별시,외지인방문자(b),1488266.0
20230504,서울특별시,외국인방문자(c),26509.0
20230505,서울특별시,현지인방문자(a),4184624.0
20230505,서울특별시,외지인방문자(b),1483860.0
20230505,서울특별시,외국인방문자(c),25935.0
20230506,서울특별시,현지인방문자(a),4202499.0
20230506,서울특별시,외지인방문자(b),1724852.0
20230506,서울특별시,외국인방문자(c),23827.0
20230507,서울특별시,현지인방문자(a),4372242.0
20230507,서울특별시,외지인방문자(b),1580943.0
20230507,서울특별시,외국인방문자(c),19663.0
20230508,서울특별시,현지인방문자(a),5206257.0
20230508,서울특별시,외지인방문자(b),1341564.0
20230508,서울특별시,외국인방문자(c),17213.0
20230509,서울특별시,현지인방문자(a),5240354.0
20230509,서울특별시,외지인방문자(b),1400280.0
20230509,서울특별시,외국인방문자(c),16646.0
20230510,서울특별시,현지인방문자(a),5302976.0
20230510,서울특별시,외지인방문자(b),1445608.0
20230510,서울특별시,외국인방문자(c),16867.0
20230511,서울특별시,현지인방문자(a),5277307.0
20230511,서울특별시,외지인방문자(b),1482971.0
20230511,서울특별시,외국인방문자(c),17287.0
20230512,서울특별시,현지인방문자(a),5297666.0
20230512,서울특별시,외지인방문자(b),1667309.0
20230512,서울특별시,외국인방문자(c),18360.0
20230513,서울특별시,현지인방문자(a),4625047.0
20230513,서울특별시,외지인방문자(b),1994160.0
20230513,서울특별시,외국인방문자(c),18123.0
20230514,서울특별시,현지인방문자(a),4492288.0
20230514,서울특별시,외지인방문자(b),1635648.0
20230514,서울특별시,외국인방문자(c),17873.0
20230515,서울특별시,현지인방문자(a),5239202.0
20230515,서울특별시,외지인방문자(b),1435532.0
20230515,서울특별시,외국인방문자(c),17647.0
20230516,서울특별시,현지인방문자(a),5266776.0
20230516,서울특별시,외지인방문자(b),1501402.0
20230516,서울특별시,외국인방문자(c),18169.0
20230517,서울특별시,현지인방문자(a),5291608.0
20230517,서울특별시,외지인방문자(b),1528454.0
20230517,서울특별시,외국인방문자(c),18376.0
20230518,서울특별시,현지인방문자(a),5253524.0
20230518,서울특별시,외지인방문자(b),1521992.0
20230518,서울특별시,외국인방문자(c),19068.0
20230519,서울특별시,현지인방문자(a),5300488.0
20230519,서울특별시,외지인방문자(b),1709956.0
20230519,서울특별시,외국인방문자(c),19844.0
20230520,서울특별시,현지인방문자(a),4636950.0
20230520,서울특별시,외지인방문자(b),2064426.0
20230520,서울특별시,외국인방문자(c),19651.0
20230521,서울특별시,현지인방문자(a),4489009.0
20230521,서울특별시,외지인방문자(b),1678050.0
20230521,서울특별시,외국인방문자(c),18975.0
20230522,서울특별시,현지인방문자(a),5203065.0
20230522,서울특별시,외지인방문자(b),1479460.0
20230522,서울특별시,외국인방문자(c),18045.0
20230523,서울특별시,현지인방문자(a),5269425.0
20230523,서울특별시,외지인방문자(b),1537396.0
20230523,서울특별시,외국인방문자(c),17656.0
20230524,서울특별시,현지인방문자(a),5291528.0
20230524,서울특별시,외지인방문자(b),1573590.0
20230524,서울특별시,외국인방문자(c),18081.0
20230525,서울특별시,현지인방문자(a),5288980.0
20230525,서울특별시,외지인방문자(b),1633429.0
20230525,서울특별시,외국인방문자(c),18559.0
20230526,서울특별시,현지인방문자(a),5287124.0
20230526,서울특별시,외지인방문자(b),1767154.0
20230526,서울특별시,외국인방문자(c),19931.0
20230527,서울특별시,현지인방문자(a),4296148.0
20230527,서울특별시,외지인방문자(b),1948586.0
20230527,서울특별시,외국인방문자(c),20438.0
20230528,서울특별시,현지인방문자(a),4175717.0
20230528,서울특별시,외지인방문자(b),1701014.0
20230528,서울특별시,외국인방문자(c),20419.0
20230529,서울특별시,현지인방문자(a),4594174.0
20230529,서울특별시,외지인방문자(b),1524120.0
20230529,서울특별시,외국인방문자(c),18627.0
20230530,서울특별시,현지인방문자(a),5272242.0
20230530,서울특별시,외지인방문자(b),1560220.0
20230530,서울특별시,외국인방문자(c),18023.0
20230531,서울특별시,현지인방문자(a),5334273.0
20230531,서울특별시,외지인방문자(b),1606826.0
20230531,서울특별시,외국인방문자(c),17819.0
20230501,서울특별시,외부방문자(b+c),1282264.0
20230502,서울특별시,외부방문자(b+c),1299361.0
20230503,서울특별시,외부방문자(b+c),1370137.0
20230504,서울특별시,외부방문자(b+c),1514775.0
20230505,서울특별시,외부방문자(b+c),1509795.0
20230506,서울특별시,외부방문자(b+c),1748679.0
20230507,서울특별시,외부방문자(b+c),1600606.0
20230508,서울특별시,외부방문자(b+c),1358777.0
20230509,서울특별시,외부방문자(b+c),1416926.0
20230510,서울특별시,외부방문자(b+c),1462475.0
20230511,서울특별시,외부방문자(b+c),1500258.0
20230512,서울특별시,외부방문자(b+c),1685669.0
20230513,서울특별시,외부방문자(b+c),2012283.0
20230514,서울특별시,외부방문자(b+c),1653521.0
20230515,서울특별시,외부방문자(b+c),1453179.0
20230516,서울특별시,외부방문자(b+c),1519571.0
20230517,서울특별시,외부방문자(b+c),1546829.0
20230518,서울특별시,외부방문자(b+c),1541060.0
20230519,서울특별시,외부방문자(b+c),1729801.0
20230520,서울특별시,외부방문자(b+c),2084077.0
20230521,서울특별시,외부방문자(b+c),1697025.0
20230522,서울특별시,외부방문자(b+c),1497506.0
20230523,서울특별시,외부방문자(b+c),1555052.0
20230524,서울특별시,외부방문자(b+c),1591671.0
20230525,서울특별시,외부방문자(b+c),1651988.0
20230526,서울특별시,외부방문자(b+c),1787084.0
20230527,서울특별시,외부방문자(b+c),1969024.0
20230528,서울특별시,외부방문자(b+c),1721433.0
20230529,서울특별시,외부방문자(b+c),1542747.0
20230530,서울특별시,외부방문자(b+c),1578242.0
20230531,서울특별시,외부방문자(b+c),1624644.0
20230501,서울특별시,전체방문자(a+b+c),5985725.0
20230502,서울특별시,전체방문자(a+b+c),6531735.0
20230503,서울특별시,전체방문자(a+b+c),6634323.0
20230504,서울특별시,전체방문자(a+b+c),6752686.0
20230505,서울특별시,전체방문자(a+b+c),5694420.0
20230506,서울특별시,전체방문자(a+b+c),5951178.0
20230507,서울특별시,전체방문자(a+b+c),5972848.0
20230508,서울특별시,전체방문자(a+b+c),6565034.0
20230509,서울특별시,전체방문자(a+b+c),6657280.0
20230510,서울특별시,전체방문자(a+b+c),6765451.0
20230511,서울특별시,전체방문자(a+b+c),6777565.0
20230512,서울특별시,전체방문자(a+b+c),6983335.0
20230513,서울특별시,전체방문자(a+b+c),6637330.0
20230514,서울특별시,전체방문자(a+b+c),6145809.0
20230515,서울특별시,전체방문자(a+b+c),6692381.0
20230516,서울특별시,전체방문자(a+b+c),6786346.0
20230517,서울특별시,전체방문자(a+b+c),6838437.0
20230518,서울특별시,전체방문자(a+b+c),6794585.0
20230519,서울특별시,전체방문자(a+b+c),7030288.0
20230520,서울특별시,전체방문자(a+b+c),6721028.0
20230521,서울특별시,전체방문자(a+b+c),6186034.0
20230522,서울특별시,전체방문자(a+b+c),6700570.0
20230523,서울특별시,전체방문자(a+b+c),6824477.0
20230524,서울특별시,전체방문자(a+b+c),6883198.0
20230525,서울특별시,전체방문자(a+b+c),6940967.0
20230526,서울특별시,전체방문자(a+b+c),7074209.0
20230527,서울특별시,전체방문자(a+b+c),6265173.0
20230528,서울특별시,전체방문자(a+b+c),5897150.0
20230529,서울특별시,전체방문자(a+b+c),6136921.0
20230530,서울특별시,전체방문자(a+b+c),6850485.0
20230531,서울특별시,전체방문자(a+b+c),6958917.0
