기준년월,광역지자체,방문자 구분,방문자 수
20240701,대전광역시,현지인방문자(a),737835.0
20240701,대전광역시,외지인방문자(b),158900.0
20240701,대전광역시,외국인방문자(c),1041.0
20240702,대전광역시,현지인방문자(a),728178.0
20240702,대전광역시,외지인방문자(b),158924.0
20240702,대전광역시,외국인방문자(c),1084.0
20240703,대전광역시,현지인방문자(a),743508.0
20240703,대전광역시,외지인방문자(b),173086.0
20240703,대전광역시,외국인방문자(c),1058.0
20240704,대전광역시,현지인방문자(a),739014.0
20240704,대전광역시,외지인방문자(b),179386.0
20240704,대전광역시,외국인방문자(c),977.0
20240705,대전광역시,현지인방문자(a),750600.0
20240705,대전광역시,외지인방문자(b),204106.0
20240705,대전광역시,외국인방문자(c),978.0
20240706,대전광역시,현지인방문자(a),668318.0
20240706,대전광역시,외지인방문자(b),290280.0
20240706,대전광역시,외국인방문자(c),841.0
20240707,대전광역시,현지인방문자(a),638606.0
20240707,대전광역시,외지인방문자(b),230576.0
20240707,대전광역시,외국인방문자(c),810.0
20240708,대전광역시,현지인방문자(a),712600.0
20240708,대전광역시,외지인방문자(b),165966.0
20240708,대전광역시,외국인방문자(c),897.0
20240709,대전광역시,현지인방문자(a),728556.0
20240709,대전광역시,외지인방문자(b),176141.0
20240709,대전광역시,외국인방문자(c),952.0
20240710,대전광역시,현지인방문자(a),743208.0
20240710,대전광역시,외지인방문자(b),176040.0
20240710,대전광역시,외국인방문자(c),999.0
20240711,대전광역시,현지인방문자(a),738916.0
20240711,대전광역시,외지인방문자(b),187012.0
20240711,대전광역시,외국인방문자(c),1011.0
20240712,대전광역시,현지인방문자(a),737230.0
20240712,대전광역시,외지인방문자(b),218421.0
20240712,대전광역시,외국인방문자(c),950.0
20240713,대전광역시,현지인방문자(a),667468.0
20240713,대전광역시,외지인방문자(b),312732.0
20240713,대전광역시,외국인방문자(c),922.0
20240714,대전광역시,현지인방문자(a),648305.0
20240714,대전광역시,외지인방문자(b),254950.0
20240714,대전광역시,외국인방문자(c),935.0
20240715,대전광역시,현지인방문자(a),731808.0
20240715,대전광역시,외지인방문자(b),189406.0
20240715,대전광역시,외국인방문자(c),955.0
20240716,대전광역시,현지인방문자(a),721794.0
20240716,대전광역시,외지인방문자(b),188192.0
20240716,대전광역시,외국인방문자(c),1065.0
20240717,대전광역시,현지인방문자(a),739158.0
20240717,대전광역시,외지인방문자(b),191726.0
20240717,대전광역시,외국인방문자(c),989.0
20240718,대전광역시,현지인방문자(a),720674.0
20240718,대전광역시,외지인방문자(b),187982.0
20240718,대전광역시,외국인방문자(c),973.0
20240719,대전광역시,현지인방문자(a),742808.0
20240719,대전광역시,외지인방문자(b),231735.0
20240719,대전광역시,외국인방문자(c),991.0
20240720,대전광역시,현지인방문자(a),661294.0
20240720,대전광역시,외지인방문자(b),300912.0
20240720,대전광역시,외국인방문자(c),964.0
20240721,대전광역시,현지인방문자(a),647990.0
20240721,대전광역시,외지인방문자(b),262584.0
20240721,대전광역시,외국인방문자(c),945.0
20240722,대전광역시,현지인방문자(a),719320.0
20240722,대전광역시,외지인방문자(b),204428.0
20240722,대전광역시,외국인방문자(c),975.0
20240723,대전광역시,현지인방문자(a),718711.0
20240723,대전광역시,외지인방문자(b),213314.0
20240723,대전광역시,외국인방문자(c),998.0
20240724,대전광역시,현지인방문자(a),723936.0
20240724,대전광역시,외지인방문자(b),220398.0
20240724,대전광역시,외국인방문자(c),952.0
20240725,대전광역시,현지인방문자(a),721844.0
20240725,대전광역시,외지인방문자(b),226030.0
20240725,대전광역시,외국인방문자(c),953.0
20240726,대전광역시,현지인방문자(a),721396.0
20240726,대전광역시,외지인방문자(b),250750.0
20240726,대전광역시,외국인방문자(c),937.0
20240727,대전광역시,현지인방문자(a),652502.0
20240727,대전광역시,외지인방문자(b),323970.0
20240727,대전광역시,외국인방문자(c),892.0
20240728,대전광역시,현지인방문자(a),630662.0
20240728,대전광역시,외지인방문자(b),293030.0
