기준년월,광역지자체,방문자 구분,방문자 수
20220501,부산광역시,현지인방문자(a),1442952.0
20220501,부산광역시,외지인방문자(b),407750.0
20220501,부산광역시,외국인방문자(c),527.0
20220502,부산광역시,현지인방문자(a),1584110.0
20220502,부산광역시,외지인방문자(b),255818.0
20220502,부산광역시,외국인방문자(c),532.0
20220503,부산광역시,현지인방문자(a),1593658.0
20220503,부산광역시,외지인방문자(b),260432.0
20220503,부산광역시,외국인방문자(c),526.0
20220504,부산광역시,현지인방문자(a),1620650.0
20220504,부산광역시,외지인방문자(b),309820.0
20220504,부산광역시,외국인방문자(c),507.0
20220505,부산광역시,현지인방문자(a),1470136.0
20220505,부산광역시,외지인방문자(b),475860.0
20220505,부산광역시,외국인방문자(c),519.0
20220506,부산광역시,현지인방문자(a),1559180.0
20220506,부산광역시,외지인방문자(b),498634.0
20220506,부산광역시,외국인방문자(c),521.0
20220507,부산광역시,현지인방문자(a),1468194.0
20220507,부산광역시,외지인방문자(b),614418.0
20220507,부산광역시,외국인방문자(c),493.0
20220508,부산광역시,현지인방문자(a),1450379.0
20220508,부산광역시,외지인방문자(b),511378.0
20220508,부산광역시,외국인방문자(c),475.0
20220509,부산광역시,현지인방문자(a),1583382.0
20220509,부산광역시,외지인방문자(b),292988.0
20220509,부산광역시,외국인방문자(c),452.0
20220510,부산광역시,현지인방문자(a),1584656.0
20220510,부산광역시,외지인방문자(b),285030.0
20220510,부산광역시,외국인방문자(c),420.0
20220511,부산광역시,현지인방문자(a),1605264.0
20220511,부산광역시,외지인방문자(b),288536.0
20220511,부산광역시,외국인방문자(c),476.0
20220512,부산광역시,현지인방문자(a),1597967.0
20220512,부산광역시,외지인방문자(b),300440.0
20220512,부산광역시,외국인방문자(c),492.0
20220513,부산광역시,현지인방문자(a),1605422.0
20220513,부산광역시,외지인방문자(b),354392.0
20220513,부산광역시,외국인방문자(c),514.0
20220514,부산광역시,현지인방문자(a),1500779.0
20220514,부산광역시,외지인방문자(b),494784.0
20220514,부산광역시,외국인방문자(c),532.0
20220515,부산광역시,현지인방문자(a),1446666.0
20220515,부산광역시,외지인방문자(b),454776.0
20220515,부산광역시,외국인방문자(c),494.0
20220516,부산광역시,현지인방문자(a),1594481.0
20220516,부산광역시,외지인방문자(b),307846.0
20220516,부산광역시,외국인방문자(c),528.0
20220517,부산광역시,현지인방문자(a),1595604.0
20220517,부산광역시,외지인방문자(b),305204.0
20220517,부산광역시,외국인방문자(c),533.0
20220518,부산광역시,현지인방문자(a),1607218.0
20220518,부산광역시,외지인방문자(b),309631.0
20220518,부산광역시,외국인방문자(c),521.0
20220519,부산광역시,현지인방문자(a),1600042.0
20220519,부산광역시,외지인방문자(b),321556.0
20220519,부산광역시,외국인방문자(c),590.0
20220520,부산광역시,현지인방문자(a),1615198.0
20220520,부산광역시,외지인방문자(b),383646.0
20220520,부산광역시,외국인방문자(c),523.0
20220521,부산광역시,현지인방문자(a),1505668.0
20220521,부산광역시,외지인방문자(b),520958.0
20220521,부산광역시,외국인방문자(c),518.0
20220522,부산광역시,현지인방문자(a),1445451.0
20220522,부산광역시,외지인방문자(b),473778.0
20220522,부산광역시,외국인방문자(c),522.0
20220523,부산광역시,현지인방문자(a),1597778.0
20220523,부산광역시,외지인방문자(b),330026.0
20220523,부산광역시,외국인방문자(c),578.0
20220524,부산광역시,현지인방문자(a),1598534.0
20220524,부산광역시,외지인방문자(b),323652.0
20220524,부산광역시,외국인방문자(c),580.0
20220525,부산광역시,현지인방문자(a),1606136.0
20220525,부산광역시,외지인방문자(b),326984.0
20220525,부산광역시,외국인방문자(c),576.0
20220526,부산광역시,현지인방문자(a),1602482.0
20220526,부산광역시,외지인방문자(b),335377.0
20220526,부산광역시,외국인방문자(c),609.0
20220527,부산광역시,현지인방문자(a),1618992.0
20220527,부산광역시,외지인방문자(b),387880.0
20220527,부산광역시,외국인방문자(c),566.0
20220528,부산광역시,현지인방문자(a),1487818.0
20220528,부산광역시,외지인방문자(b),519316.0
20220528,부산광역시,외국인방문자(c),553.0
20220529,부산광역시,현지인방문자(a),1455114.0
20220529,부산광역시,외지인방문자(b),482482.0
20220529,부산광역시,외국인방문자(c),579.0
20220530,부산광역시,현지인방문자(a),1599073.0
20220530,부산광역시,외지인방문자(b),346934.0
20220530,부산광역시,외국인방문자(c),533.0
20220531,부산광역시,현지인방문자(a),1620756.0
20220531,부산광역시,외지인방문자(b),361893.0
20220531,부산광역시,외국인방문자(c),537.0
20220501,부산광역시,외부방문자(b+c),408277.0
20220502,부산광역시,외부방문자(b+c),256351.0
20220503,부산광역시,외부방문자(b+c),260958.0
20220504,부산광역시,외부방문자(b+c),310327.0
20220505,부산광역시,외부방문자(b+c),476379.0
20220506,부산광역시,외부방문자(b+c),499156.0
20220507,부산광역시,외부방문자(b+c),614911.0
20220508,부산광역시,외부방문자(b+c),511853.0
20220509,부산광역시,외부방문자(b+c),293441.0
20220510,부산광역시,외부방문자(b+c),285449.0
20220511,부산광역시,외부방문자(b+c),289013.0
20220512,부산광역시,외부방문자(b+c),300932.0
20220513,부산광역시,외부방문자(b+c),354906.0
20220514,부산광역시,외부방문자(b+c),495317.0
20220515,부산광역시,외부방문자(b+c),455270.0
20220516,부산광역시,외부방문자(b+c),308374.0
20220517,부산광역시,외부방문자(b+c),305737.0
20220518,부산광역시,외부방문자(b+c),310152.0
20220519,부산광역시,외부방문자(b+c),322145.0
20220520,부산광역시,외부방문자(b+c),384168.0
20220521,부산광역시,외부방문자(b+c),521475.0
20220522,부산광역시,외부방문자(b+c),474299.0
20220523,부산광역시,외부방문자(b+c),330604.0
