기준년월,광역지자체,방문자 구분,방문자 수
20240201,광주광역시,현지인방문자(a),666750.0
20240201,광주광역시,외지인방문자(b),127883.0
20240201,광주광역시,외국인방문자(c),329.0
20240202,광주광역시,현지인방문자(a),666284.0
20240202,광주광역시,외지인방문자(b),149611.0
20240202,광주광역시,외국인방문자(c),326.0
20240203,광주광역시,현지인방문자(a),639702.0
20240203,광주광역시,외지인방문자(b),197530.0
20240203,광주광역시,외국인방문자(c),350.0
20240204,광주광역시,현지인방문자(a),621632.0
20240204,광주광역시,외지인방문자(b),168486.0
20240204,광주광역시,외국인방문자(c),333.0
20240205,광주광역시,현지인방문자(a),652743.0
20240205,광주광역시,외지인방문자(b),136738.0
20240205,광주광역시,외국인방문자(c),335.0
20240206,광주광역시,현지인방문자(a),669256.0
20240206,광주광역시,외지인방문자(b),144652.0
20240206,광주광역시,외국인방문자(c),426.0
20240207,광주광역시,현지인방문자(a),682524.0
20240207,광주광역시,외지인방문자(b),164087.0
20240207,광주광역시,외국인방문자(c),464.0
20240208,광주광역시,현지인방문자(a),685895.0
20240208,광주광역시,외지인방문자(b),232960.0
20240208,광주광역시,외국인방문자(c),452.0
20240209,광주광역시,현지인방문자(a),556892.0
20240209,광주광역시,외지인방문자(b),350056.0
20240209,광주광역시,외국인방문자(c),428.0
20240210,광주광역시,현지인방문자(a),502092.0
20240210,광주광역시,외지인방문자(b),413234.0
20240210,광주광역시,외국인방문자(c),412.0
20240211,광주광역시,현지인방문자(a),557235.0
20240211,광주광역시,외지인방문자(b),351810.0
20240211,광주광역시,외국인방문자(c),405.0
20240212,광주광역시,현지인방문자(a),596208.0
20240212,광주광역시,외지인방문자(b),252424.0
20240212,광주광역시,외국인방문자(c),387.0
20240213,광주광역시,현지인방문자(a),665942.0
20240213,광주광역시,외지인방문자(b),176550.0
20240213,광주광역시,외국인방문자(c),400.0
20240214,광주광역시,현지인방문자(a),670330.0
20240214,광주광역시,외지인방문자(b),160167.0
20240214,광주광역시,외국인방문자(c),395.0
20240215,광주광역시,현지인방문자(a),662011.0
20240215,광주광역시,외지인방문자(b),162526.0
20240215,광주광역시,외국인방문자(c),385.0
20240216,광주광역시,현지인방문자(a),679420.0
20240216,광주광역시,외지인방문자(b),181542.0
20240216,광주광역시,외국인방문자(c),379.0
20240217,광주광역시,현지인방문자(a),645316.0
20240217,광주광역시,외지인방문자(b),230654.0
20240217,광주광역시,외국인방문자(c),341.0
20240218,광주광역시,현지인방문자(a),612994.0
20240218,광주광역시,외지인방문자(b),186816.0
20240218,광주광역시,외국인방문자(c),313.0
20240219,광주광역시,현지인방문자(a),661360.0
20240219,광주광역시,외지인방문자(b),160671.0
20240219,광주광역시,외국인방문자(c),339.0
20240220,광주광역시,현지인방문자(a),661790.0
20240220,광주광역시,외지인방문자(b),163426.0
20240220,광주광역시,외국인방문자(c),323.0
20240221,광주광역시,현지인방문자(a),668129.0
20240221,광주광역시,외지인방문자(b),165322.0
20240221,광주광역시,외국인방문자(c),360.0
20240222,광주광역시,현지인방문자(a),666382.0
20240222,광주광역시,외지인방문자(b),174772.0
20240222,광주광역시,외국인방문자(c),353.0
20240223,광주광역시,현지인방문자(a),678055.0
20240223,광주광역시,외지인방문자(b),195716.0
20240223,광주광역시,외국인방문자(c),365.0
